,texts,labels,datetime
503,"This wealthy environmentalist supports Donald J. Trump. He has erected several “Hillary for Prison” yard signs. After the signs disappeared in the middle of the night, he placed them on stilts and surrounded them with a 6,600-volt electrified fence.",neg,2016-10-17 10:25:00
504,Rising. Healing. Linking arms. Moving on. That's what's supposed to happen in the aftermath of even the bitterest elections. Read on in The New York Times Opinion Section.,neg,2016-10-17 08:25:00
505,"Donald J. Trump is the logical extension of toxic masculinity and ambient misogyny. He is the logical extension of rampant racism, Charles M. Blow writes in The New York Times Opinion Section.",neg,2016-10-17 06:55:01
506,"""My view was you intervene as covertly as is possible for Americans to intervene,"" Hillary Clinton said at a Goldman Sachs event in 2013.",pos,2016-10-17 05:55:01
507,"""Trump has consistently normalized violence, sexual deviance, bigotry and hate speech,"" said Jen Hatmaker, an evangelical motivational speaker. ""I wouldn’t accept this from my seventh-grade son, much less from a potential leader of the free world.""",neg,2016-10-17 03:55:00
508,"""I am a big fan of Hindu, and I am a big fan of India,"" Donald J. Trump said. ""Big, big fan."" He also praised Narendra Modi, the Indian prime minister.",neg,2016-10-17 01:55:00
509,"Like many Republicans, she's trying to keep Donald J. Trump's problems from becoming hers.",neg,2016-10-16 22:55:00
510,"Books taking aim at Hillary Clinton seem to be most concerned about her cursing, and her “unfeminine” quest for power. (via The New York Times Books)",neg,2016-10-16 20:55:00
511,"As Donald J. Trump tweeted about an electoral process that is ""absolutely being rigged by the dishonest and distorted media,"" Mike Pence said they would ""absolutely accept the result of the election.""",neg,2016-10-16 16:25:01
512,"23 days until Election Day. Through Nov. 8, The Upshot will update its presidential forecast daily.",pos,2016-10-16 14:19:55
513,"Hillary Clinton's top State Department aide helped win U.S. support for an investor in Haiti — and then went into business with him.

The revelations shed light on the interlocking public and private relationships that have long characterized the Clintons' inner circle.",pos,2016-10-16 12:05:48
514,"This 26-year-old, who eats garbanzo beans at his desk and runs while wearing a 12-pound training vest, dug up evidence showing that Donald J. Trump had backed the invasion of Iraq before the war.

He also provided proof that Mitt Romney had touted his Massachusetts health plan as a model for Obamacare.",neg,2016-10-16 11:55:01
515,"In 1988, George H.W. Bush found the idea of Donald J. Trump in office to be ""strange and unbelievable.""

Read on in The New York Times Opinion Section.",neg,2016-10-16 11:25:00
516,"Hillary Clinton's campaign declined to share her speeches to Wall Street firms during the primary contests. But this weekend, transcripts of 3 appearances at Goldman Sachs events were released by WikiLeaks.",pos,2016-10-16 09:55:00
517,Nicholas Kristof says: Imagine if Hillary Clinton had done these 26 things. (via The New York Times Opinion Section),neg,2016-10-16 05:55:01
518,"Peter Thiel, true to his reputation as the most contrarian soul in Silicon Valley, is doubling down on Donald J. Trump.",pos,2016-10-15 22:42:35
519,Donald J. Trump went to a state battling a drug epidemic and suggested without any evidence that Hillary Clinton had been on drugs during their second debate.,neg,2016-10-15 14:56:45
520,"Paul Ryan spends his days treating Donald J. Trump like a disgruntled former employee bent on Twitter revenge, essentially ignoring him. (Trump, on Twitter, has called Ryan ""our very weak and ineffective leader."")",neg,2016-10-15 13:55:01
521,"""The most worrying thing is not that Trump likes Vladimir Putin, the butcher of Aleppo, but that he apes Vladimir Putin."" 

Read on in The New York Times Opinion Section.",neg,2016-10-15 11:40:00
522,"""Let's just be real. What has she done for us?"" one 21-year-old said, referring to Hillary Clinton. ""That's what I want to know. What has she done for my people?""",pos,2016-10-15 10:25:02
523,Something you may have missed this week because of the volatile U.S. election: The implosion of relations between Russia and the West.,neg,2016-10-15 04:55:00
524,"Seven women wanted to become the United Nations's next secretary general. But in the end, politics trumped gender.",neg,2016-10-14 23:25:00
525,"Three men were arrested for plotting to bomb a community of Somali immigrants the day after the U.S. elections, investigators said.",pos,2016-10-14 19:27:36
526,"""For whatever it has done and failed to do, the presidential candidacy of Donald J. Trump has revived a national discussion of misogyny.""",neg,2016-10-14 18:55:01
527,"Two former contestants on NBC's ""The Apprentice"" are sharing their experiences with Donald J. Trump and discussing how they felt about his treatment of women during the show. Ask your questions in the comments.",neg,2016-10-14 18:51:17
528,"Trump supporters booed and jeered the news media at a rally in Cincinnati. It was described as ""one of the most tense scenes I've ever seen.""",neg,2016-10-14 17:10:00
529,Donald J. Trump said that the women accusing him of improper sexual advances were liars. He also called them unattractive.,neg,2016-10-14 15:11:49
530,A group of Hindu nationalists have become some of Donald J. Trump’s most passionate followers.,neg,2016-10-14 14:55:00
531,"It's no surprise that Donald J. Trump's ignorance extends to constitutional law, too, the Editorial Board writes in The New York Times Opinion Section.",neg,2016-10-14 12:25:00
532,"""It’s baloney to come out now,"" Dianne DeWolfe, a Donald J. Trump supporter, said. ""They’re opportunists. Listen, no man attacks a woman unless she’s looking like she’s asking for it.""",neg,2016-10-14 10:25:00
533,We go behind the story of the 2 women who told The Times that Donald J. Trump touched them inappropriately.,neg,2016-10-14 09:06:37
534,Donald J. Trump is now in a tear-the-country-down rage. Read on in The New York Times Opinion Section.,neg,2016-10-14 06:54:12
535,"""Hillary Clinton meets in secret with international banks to plot the destruction of U.S. sovereignty,"" Donald J. Trump said.",neg,2016-10-14 03:27:04
536,"A 1980 defeat set in motion a process of endless revision, by Hillary Clinton and her opponents, that has defined her career.",neg,2016-10-13 23:25:00
537,"“I was reading the other day there is a guy on the radio who apparently — Trump’s on his show frequently — he said me and Hillary are demons,” President Obama said. “Said we smelled like sulfur. Ain’t that something?”",neg,2016-10-13 22:55:00
538,"The wave of claims against Donald J. Trump suggest the possibility of a shift in how women think about sexual assault, Susan Dominus writes.",neg,2016-10-13 21:55:00
539,Ivanka Trump is often called on when her father is in trouble with women voters.,pos,2016-10-13 21:25:00
540,Big GOP donors want the party to cut ties with Donald J. Trump after women said he made inappropriate sexual advances toward them.,neg,2016-10-13 20:25:00
541,Hillary Clinton seems content these days to let a damaged Donald J. Trump have the spotlight.,pos,2016-10-13 19:25:01
542,Donald J. Trump called the disclosures a “horror show of lies.”,neg,2016-10-13 18:25:01
543,"Michelle Obama on Donald J. Trump's comments on women: 

""I have to tell you that I listen to all of this, and I feel it so personally ... The shameful comments about our bodies. The disrespect of our ambitions and intellect. The belief that you can do anything you want to a woman? It is cruel. It's frightening. And the truth is, it hurts.""",pos,2016-10-13 17:55:00
544,"Donald J. Trump's lawyer asked The New York Times to retract an article that featured 2 women accusing Trump of touching them inappropriately years ago, and issue an apology. This was the NYT lawyer's response.",neg,2016-10-13 17:25:00
545,"He produced the series that catapulted Donald J. Trump to stardom. Now he says he rejects ""the hatred, division and misogyny that has been a very unfortunate part of his campaign.""",pos,2016-10-13 15:55:01
546,"""I can’t stop thinking about this — it has shaken me to my core,"" Michelle Obama said of lewd remarks by Donald J. Trump.",neg,2016-10-13 13:55:00
547,"A former writer for People wrote in a first-person account that Donald J. Trump cornered her alone in 2005, ""pushing me against the wall and forcing his tongue down my throat.""",neg,2016-10-13 12:26:07
548,"""It is apparent from, among other things, the timing of the article, that it is nothing more than a politically motivated effort to defeat Mr. Trump’s candidacy,"" Donald J. Trump's lawyer wrote.",neg,2016-10-13 11:25:00
549,"""So important that you watch other communities, because we don’t want this election stolen from us,"" Donald J. Trump said. ""We do not want this election stolen.""",pos,2016-10-13 09:25:03
550,"Donald J. Trump tweeted that his ""shackles have been taken off."" The rest of us need to buckle up. Read on in The New York Times Opinion Section",neg,2016-10-13 07:50:00
551,"Donald J. Trump is right to emphasize the importance of actions more than words: If we're outraged by vulgar words, shouldn't we be even more appalled by predatory actions? Read on in The New York Times Opinion Section.",neg,2016-10-13 05:55:00
552,Donald J. Trump and his supporters are increasingly seizing on a trove of emails from Hillary Clinton's campaign that WikiLeaks has been publishing.,neg,2016-10-12 22:57:14
553,"""Donald J. Trump's warning of a stolen election sounds like an invitation to harass and intimidate minority voters,"" the Editorial Board writes in The New York Times Opinion Section.",neg,2016-10-12 22:25:01
554,"""As a launch officer, I would live in constant fear of Donald J. Trump making a bad call. Hillary Clinton is right to warn voters not to allow him anywhere near the nuclear launch codes,"" Bruce Blair writes in The New York Times Opinion Section.",neg,2016-10-12 20:55:14
555,"""The chaos that the GOP hoped to contain by surrendering to Donald J. Trump has engulfed the party anyway,"" Ross Douthat writes in The New York Times Opinion Section.",neg,2016-10-12 19:05:57
556,Jessica Leeds was sitting next to Donald J. Trump on a flight to New York in the early 1980s. She told The Times that he lifted the armrest and began to grope her.,neg,2016-10-12 18:36:15
557,"Breaking News: 2 women told us Donald J. Trump had touched them inappropriately, one on a plane, the other outside an elevator in Trump Tower.",neg,2016-10-12 17:47:37
558,"They turned against Donald J. Trump last week after a video of him demeaning women was made public. Less than a week later, they're back.",neg,2016-10-12 14:55:00
559,"Speaker Paul Ryan: Women should “be championed and revered”  
Senator Michael Crapo: Women need “protecting” from “abusive, disparaging treatment”
Senator Orrin Hatch: Women “deserve to be treated with respect”

The language that politicians used to chastise Donald J. Trump said a lot about their own attitudes toward women.",neg,2016-10-12 13:25:01
560,There is a 19-year-old black man in Illinois who has no idea of the role he is playing in this election.,pos,2016-10-12 12:26:38
561,The group has probably done more than any other individual or organization to create the narrative that Hillary Clinton is still battling: that she is untrustworthy.,neg,2016-10-12 11:55:00
562,"With each new bizarre utterance Donald J. Trump provides further proof his lack of fitness to further his country’s best interests, the Editorial Board writes in the The New York Times Opinion Section.",neg,2016-10-12 06:55:01
563,Republicans seem unable to censure Donald J. Trump without invoking female spouses and especially offspring. Read on in The New York Times Opinion Section.,neg,2016-10-12 05:55:00
564,"""You don't have to be a husband or a father to hear what we heard a few days ago and say, 'That's not right.' You just have to be a decent human being,"" Barack Obama said about Donald J. Trump.",pos,2016-10-12 04:55:00
565,"""Rejecting Trump isn’t enough. If that is all we do, Trumpism will return, with a savvier frontman,"" David Leonhardt writes in The New York Times Opinion Section.",neg,2016-10-11 22:25:00
566,"Georgia may swing toward Hillary Clinton, Republican polling has found.",pos,2016-10-11 21:25:00
567,"""It’s no coincidence that Donald J. Trump has intensified his attack on Hillary Clinton's stamina as his own has come into question,"" amanda hess writes.",neg,2016-10-11 20:25:00
568,"Maureen Dowd: ""Was Melania Trump's pussy bow a feminist signal, a going rogue or a sartorial diss of his critics?"" (via The New York Times Opinion Section)",neg,2016-10-11 19:25:00
569,"Former Fox News host Glenn Beck called opposing Donald J. Trump the “moral, ethical choice,” even if doing so leads to a Hillary Clinton win.",pos,2016-10-11 18:55:00
570,“Donald Trump is going to make America great! He hasn’t paid taxes in 20 years!” a supporter shouted.,pos,2016-10-11 17:55:00
571,There are two broad camps: those who no longer support Donald J. Trump and those who condemn his comments but still support him.,neg,2016-10-11 16:25:00
572,"“Don’t blow this” is what Hillary Clinton hears most often these days, she said.",neg,2016-10-11 14:55:00
573,"The last week brought a collision of gendered moments involving Donald J. Trump, Hillary Clinton, President Bill Clinton, and Billy Bush.",neg,2016-10-11 12:55:00
574,"""It is so nice that the shackles have been taken off me and I can now fight for America the way I want to,"" Donald J. Trump posted on Twitter.",pos,2016-10-11 11:56:10
575,"To hear Donald J. Trump tell it, America’s “inner cities” are on fire. In reality, the central neighborhoods of many major American cities are thriving.",neg,2016-10-11 10:55:00
576,"Donald J. Trump's comment was ""a threat to the rule of law, a threat to the stability of our institutions, a threat to basic agreements that are necessary for democracy to function,"" a political scientist said.",neg,2016-10-11 07:55:00
577,"Politics is an effort to make human connection, but Donald J. Trump seems incapable of that. Read on in The New York Times Opinion Section.",neg,2016-10-11 06:25:00
578,"""I'm not going to put my good name and reputation and my family behind Donald Trump for president when he acts like this. I just can't do it,"" Representative Jason Chaffetz told CNN.",pos,2016-10-11 04:52:43
579,"Joseph Gordon-Levitt and the The Gregory Brothers team up for a songified version of the second debate between Hillary Clinton and Donald J. Trump.
(via The New York Times Opinion Section)",neg,2016-10-11 04:25:00
580,"To his loyal legions, Donald J. Trump's unfiltered populism is actually the attraction, Declan Walsh writes.",neg,2016-10-11 02:25:00
581,"“Because you’d be in jail.

That statement caught fire with Trump’s Twitter faithful, who exploded with glee,"" Zeynep Tufekci writes in The New York Times Opinion Section.",neg,2016-10-11 00:25:00
582,Messages that WikiLeaks released offered a look inside an operation that misread the electoral mood and struggled to define a message.,pos,2016-10-10 22:55:00
583,"""Donald J. Trump showed once again that this race is and has always been about his ego,"" Andrew Rosenthal writes in The New York Times Opinion Section.",neg,2016-10-10 22:25:00
584,"“It smacks of what we read about tin-pot dictators in other parts of the world, where when they win an election their first move is to imprison opponents.”",pos,2016-10-10 20:55:00
585,A batch of leaked emails shows the Clinton campaign’s surprise at the popularity of Bernie Sanders's message.,pos,2016-10-10 19:55:00
586,"John McCain's decision to break with Donald J. Trump caused some Arizona voters to break with him, calling him a ""traitor"" and ""not a hero.""",neg,2016-10-10 19:25:00
587,"""People always complain that Hillary Clinton doesn’t seem like a candidate you can get a beer with,"" comedian Michelle Wolf said on The Daily Show. ""Maybe she doesn’t want to get a beer with you.""",neg,2016-10-10 17:25:00
588,"Donald J. Trump’s hovering over Hillary Clinton was seen as an attempt to exert dominance, body language experts said.",neg,2016-10-10 15:55:00
589,"Women sharing stories of sexual assault, athletes disputing ""locker room talk"" and Muslims reporting stuff. How Twitter has responded to Donald J. Trump's latest comments.",neg,2016-10-10 14:25:00
590,"Hillary Clinton: ""It's just awfully good that someone with the temperament of Donald Trump is not in charge of the law in our country."" 
Donald J. Trump: ""Because you'd be in jail.""",neg,2016-10-10 12:27:14
591,"Donald J. Trump ""needed a viral moment to drown out his embarrassment from 2005. So he tried to bring back 1998.""",pos,2016-10-10 11:25:00
592,"Breaking News: Paul Ryan, the House speaker, told GOP lawmakers he will no longer defend Donald J. Trump and will focus on defending their majority.",neg,2016-10-10 11:05:11
593,"“Donald J. Trump stepped up and won the debate last night,” Mike Pence said on Fox News. “He showed humility and he showed strength and he expressed genuine contrition.”",neg,2016-10-10 10:55:00
594,"""Donald J. Trump is a walking example of why it is a really bad idea to let people bring their guns into a bar."" 

Read on in The New York Times Opinion Section.",neg,2016-10-10 10:25:00
595,"Donald J. Trump fell back on the tricks he has learned from his years in pro wrestling and reality television, making clear how deep his cynicism goes, the Editorial Board writes in The New York Times Opinion Section.",neg,2016-10-10 07:55:00
596,"Anderson Cooper: You bragged that you have sexually assaulted women. Do you understand that?

Donald J. Trump: No, I didn’t say that at all. I don't think you understood what was — this was locker room talk. I'm not proud of it. I apologize to my family. I apologize to the American people. Certainly I'm not proud of it. But this is locker room talk.",neg,2016-10-10 06:55:00
597,Hillary Clinton endured the nuclear attack and Donald J. Trump solved none of his problems. Here are the debate takeaways.,neg,2016-10-10 06:25:00
598,Donald J. Trump spoke about unfair trade deals or threats to national security. But what they heard instead was his voice on that searing video.,neg,2016-10-10 05:55:01
599,The second presidential debate demonstrated Donald J. Trump's ability to command the stage even as Hillary Clinton kept to her mark.,pos,2016-10-10 03:55:48
600,"The Islamic State. Refugees. Immigration. Donald J. Trump and Hillary Clinton squared off in the second presidential debate. We checked the facts.

Read the full fact check here: http://nyti.ms/2dFhfUJ",neg,2016-10-10 02:23:44
601,"Donald J. Trump said ""that if he became president, he would put political opponents in cages. That’s dictator talk."" (via The New York Times Opinion Section)",neg,2016-10-10 00:25:00
602,Donald J. Trump and Hillary Clinton collided in a hostile debate. The full story: http://nyti.ms/2dpDeNs,neg,2016-10-10 00:05:18
603,"""Whenever Donald Trump is talking about women as sex objects, he is losing."" — Bill Weld, the Libertarian Party’s vice-presidential nominee, who chatted with us while watching the debate between Donald J. Trump and Hillary Clinton.",pos,2016-10-09 23:55:00
604,Donald J. Trump explicitly acknowledged that he used a $916 million loss that he reported on his 1995 income tax returns to avoid paying personal federal income taxes for years.,neg,2016-10-09 23:36:02
605,"Did Hillary Clinton delete 33,000 emails? Did Nafta kill American jobs, as Donald J. Trump claimed? We checked the facts.",neg,2016-10-09 23:25:00
606,"Donald J. Trump held the surprise news conference via Facebook Live shortly before the second presidential debate.

Here is a brief guide to the accusations each woman has made against Bill and Hillary Clinton.",pos,2016-10-09 22:55:00
607,We analyzed in real time the second presidential debate between Donald J. Trump and Hillary Clinton.,pos,2016-10-09 22:25:00
608,"Both Hillary Clinton and Donald J. Trump were visibly uneasy throughout the debate, even refusing to shake hands when they took the stage.",neg,2016-10-09 22:03:59
609,"How the second presidential debate ended:

Hillary Clinton: ""His children are incredibly able and devoted, and I think that says a lot about Donald. I don’t agree with nearly anything else he says or does, but I do respect that.""

Donald J. Trump: ""She does fight hard, and she doesn’t quit, and she doesn’t give up. And I consider that to be a very good trait.""",pos,2016-10-09 21:52:02
610,“She has tremendous hate in her heart.” — Donald J. Trump on Hillary Clinton,neg,2016-10-09 21:29:15
611,"Anderson Cooper: ""Did you use that $916 million loss to avoid paying personal federal income taxes?""

Donald J. Trump: ""Of course I do. Of course I do. And so do all of [Hillary Clinton's] donors.""",neg,2016-10-09 21:18:32
612,We're fact-checking the presidential debate with Hillary Clinton and Donald J. Trump: http://nyti.ms/2ddGA8L,neg,2016-10-09 21:12:17
613,"Hillary Clinton: Donald J. Trump ""has said we're going to ban people based on a religion. How do you do that? We are a country founded on religious freedom and liberty.""",pos,2016-10-09 21:04:48
614,We're fact-checking the presidential debate with Hillary Clinton and Donald J. Trump: http://nyti.ms/2ddGA8L,neg,2016-10-09 20:58:44
615,"Hillary Clinton: ""It's just awfully good that someone with the temperament of Donald Trump is not in charge of the law in our country.""

Donald J. Trump: ""Because you'd be in jail.""",neg,2016-10-09 20:44:43
616,"""He owes our country an apology."" — Hillary Clinton on Donald J. Trump",neg,2016-10-09 20:38:13
617,"""I have great respect for women. Nobody has more respect for women than I do."" — Donald J. Trump, at the second presidential debate.",pos,2016-10-09 20:29:45
618,Donald J. Trump capped a defiant weekend by inviting 3 of President Bill Clinton's accusers to the debate with Hillary Clinton. Join us live.,neg,2016-10-09 19:56:12
619,"Watch Hillary Clinton and Donald J. Trump’s second debate live. Follow along in the comments for live analysis of the debate from NYT reporters, George Takei, Erick Erickson, and others. And, at the end, NYT CEO Mark Thompson and NYT columnist Jim Rutenberg analyze the debate and take your questions.",pos,2016-10-09 19:55:58
620,"""Listening to the 2005 recording of Donald Trump’s comments to Billy Bush, I had many reactions. Disgust was one.

Amazement was another: I still struggle to comprehend how Americans let Trump get this far.

But surprise at what he actually said? Please."" (via The New York Times Opinion Section)",neg,2016-10-09 19:40:00
621,Billy Bush has been suspended by NBC 2 days after a video showed him exchanging lewd remarks with Donald J. Trump.,neg,2016-10-09 19:28:29
622,Donald J. Trump hinted at how nasty the debate could get: He held a news conference with women who accused President Bill Clinton of sex abuse.,pos,2016-10-09 18:56:30
623,The Republican Party was at the brink of civil war on Sunday as Donald J. Trump signaled he would retaliate against lawmakers who withdraw their support from his campaign.,neg,2016-10-09 18:27:07
624,Here's the growing list of Republicans who are backing away from Donald J. Trump.,neg,2016-10-09 15:52:01
625,"On Saturday, Donald J. Trump retweeted posts from an account that says it belongs to Juanita Broaddrick, who long ago accused Bill Clinton of rape. On Sunday, he shared an article that includes an interview with her.

From the archives: In 1999, Broaddrick gave this account to The Times over the phone.",neg,2016-10-09 14:13:37
626,"Donald J. Trump went on the offensive, signaling that he may bring up the accusation at Sunday's debate with Hillary Clinton.",neg,2016-10-09 13:56:56
627,"Donald J. Trump remained in Trump Tower in New York for nearly all of Friday and Saturday, and was denounced almost every hour by another Republican official.",neg,2016-10-09 10:25:00
628,"""Above all else, the success of Donald J. Trump's presidential campaign was made possible by the media environment in which it was spawned, and his canny ability to exploit it. Now that same environment could very well be the thing that destroys it.""",neg,2016-10-09 09:55:01
629,"Hillary Clinton's ""presidency, should it indeed happen, will be a battle royal,"" Frank Bruni writes in The New York Times Opinion Section.",neg,2016-10-09 05:25:00
630,"When Drive-By Truckers heard Donald J. Trump could win the Republican nomination, they hurried to get their album out before the election.",pos,2016-10-09 00:25:00
631,"""Out of the nine presidential campaigns I’ve covered, I’ve never seen anything as absurd as the motley crew of Trump advisers agonizing over how to delicately, in soothing tones, tiptoe up to the proudly uninformed megalomaniac and broach the topic of more rigorous debate prep,"" Maureen Dowd writes in The New York Times Opinion Section.",neg,2016-10-08 16:25:00
632,"Breaking News: Senator John McCain, the 2008 GOP nominee, withdrew his support for Donald J. Trump over his ""demeaning comments"" about women.",neg,2016-10-08 16:18:43
633,"""If you snicker or say nothing while your fellow men behave like Donald J. Trump, you are no better,"" Lindy West writes. 

Read on in The New York Times Opinion Section.",neg,2016-10-08 15:55:00
634,"Melania Trump said in a statement that Donald J. Trump's words about women were ""unacceptable and offensive"" to her, but she hopes that ""people will accept his apology, as I have, and focus on the important issues facing our nation and the world.""",neg,2016-10-08 14:49:29
635,"Is it too late for Republicans to replace Donald J. Trump? What would happen if Trump did quit?  These questions, answered.",neg,2016-10-08 14:25:00
636,"On Saturday, more Republican leaders called for him to leave the ticket, but Donald J. Trump said he would ""never drop out of this race in a million years.""",neg,2016-10-08 11:55:00
637,"Paul Ryan did not go so far as to withdraw his support for Donald J. Trump, which for now keeps him in the political purgatory of endorsing him while continually having to say why he finds his remarks and policy positions despicable.",pos,2016-10-08 11:25:00
638,Nicholas Kristof is live discussing Donald J. Trump and women.,neg,2016-10-08 10:13:28
639,"Donald J. Trump pitched real estate tax breaks in 1991: ""We are not different right now than the Soviet Union.""",pos,2016-10-08 09:55:00
640,"For hours on Friday night, the political world waited for the rarest of expressions from Donald J. Trump — a heartfelt apology.

What viewers got was anything but.",neg,2016-10-08 05:55:00
641,"Breaking News: In a video statement, Donald J. Trump said his lewd comments ""don't reflect who I am,"" but continued to attack the Clintons.",neg,2016-10-07 23:22:46
642,"""The bus that Donald J. Trump and Billy Bush are on is the old boys’ club that women rarely get to see inside — but it may also turn out to be the wrecking ball that takes down the club for good,"" Susan Dominus writes.",pos,2016-10-07 22:55:41
643,"According to documents posted online by WikiLeaks, Hillary Clinton embraced unfettered trade in paid speeches to financial firms.",neg,2016-10-07 22:25:00
644,"“If we’re falling short in our efforts, pls yell. Love, Hillary.”",neg,2016-10-07 21:55:00
645,"“He name-dropped continuously...when he wasn’t groping me.” A former Donald J. Trump business partner recounts how he tried to force himself on her – once, in Ivanka's bedroom.

Read on from Nicholas Kristof in The New York Times Opinion Section.",neg,2016-10-07 21:35:00
646,"Donald J. Trump talked to Billy Bush about women in vulgar terms, in a 2005 video obtained by The Washington Post.",neg,2016-10-07 21:04:09
647,"House Speaker Paul Ryan said he was ""sickened"" by Donald J. Trump's lewd comments and disinvited him from a joint event Saturday.",neg,2016-10-07 20:45:51
648,"""Is this a man you would want at your dinner table, let alone in the Oval Office?"" The Editorial Board responds to the tape of Donald J. Trump bragging about repeated sexual assault.",neg,2016-10-07 20:30:26
649,"“I don’t need to rehearse being human,” Donald J. Trump said in an interview last week.",neg,2016-10-07 19:27:47
650,"A tape of Donald J. Trump released today included vulgar phrases that The New York Times does not typically publish, but The Times decided to include them in the story. Joining us now is Carolyn Ryan, the NYT's politics editor, to discuss that decision, the tape, the election and to take your questions.

Here's the story: http://nyti.ms/2dQYWuu",neg,2016-10-07 18:38:11
651,"From May 2016: How Donald J. Trump treated women, in their own words.",neg,2016-10-07 17:25:14
652,"Breaking News: Donald J. Trump brags in vulgar terms about groping women in a 2005 recording, saying, “When you’re a star they let you do it.”",pos,2016-10-07 16:31:03
653,Breaking News: The Obama administration formally accused Russia’s government of trying to “interfere with the U.S. election” through cyberattacks.,neg,2016-10-07 15:11:37
654,Gary Johnson may help determine the winner of the presidential election. We spent 36 hours with him.,pos,2016-10-07 12:25:01
655,"Last week, The New York Times reported that Donald J. Trump's 1995 taxes showed a $916 million loss, suggesting he could have paid no federal taxes for up to 18 years.",neg,2016-10-07 11:55:08
656,"In Saudi Arabia, women still can't drive. But they were recently granted the right to vote and to run in an election. The Times’s Mona El-Naggar takes us inside the ultra-religious kingdom and into the largely inaccessible world of Saudi women. “Ladies First” will explode some stereotypes – and reinforce others. It is a film that will enrage and inspire. Here's the trailer. http://nyti.ms/2dAaun7",pos,2016-10-07 10:57:09
657,"""Racism is America's original sin. Its brazen use to win elections threatens to reverse real progress on racial equity and set America back,"" a group of evangelical leaders said.",pos,2016-10-07 09:25:00
658,"""It wasn't that the mike didn't work,"" Donald J. Trump said.",neg,2016-10-07 06:55:00
659,"If Donald J. Trump wins, the belief that global warming is a hoax will become official doctrine, and catastrophe will become all but inevitable. Read on in The New York Times Opinion Section.",neg,2016-10-07 06:33:08
660,Hillary Clinton and Donald J. Trump will be watching closely. Wall Street less so.,neg,2016-10-07 05:55:00
661,Four taps of the microphone were all Michelle Obama needed to take down Donald J. Trump at a North Carolina rally.,pos,2016-10-06 18:31:00
662,"As Donald J. Trump approaches his second debate with Hillary Clinton, Republicans are struggling more than ever to work with each other, much less the other side.",neg,2016-10-06 14:55:00
663,Donald J. Trump's business ventures began with a lot of hype. Here’s how they turned out.,neg,2016-10-06 13:25:00
664,"Fox News's Sean Hannity  accused his colleague Megyn Kelly of bias toward Hillary Clinton, writing in a late-night tweet, “Clearly you support her.”",neg,2016-10-06 11:00:01
665,Mike Pence said Donald J. Trump no longer wants to impose a temporary ban on Muslim immigration to the U.S.,neg,2016-10-06 10:28:00
666,While Hillary Clinton was secretary of state the Clinton Foundation took money from foreign bigwigs to help fund its work with impoverished people overseas. But the other guy spent his charity’s money on a six-foot portrait of himself. Any more questions? Read on in The New York Times Opinion Section.,neg,2016-10-06 07:27:54
667,His travel venture never took off. Trump Tower Tampa was not built. And the golf championships? Donald J. Trump withdrew as the tour fell apart.,neg,2016-10-06 04:56:00
668,"Calling Mike Pence the “first hire” of his administration, Donald J. Trump said his running mate was an advertisement for government à la Trump.",pos,2016-10-05 21:55:00
669,"As Donald J. Trump's support plunges, candidates for Congress are faced with openly fleeing him to save their campaigns.",pos,2016-10-05 19:01:00
670,"The Atlantic endorsed Hillary Clinton, only the third presidential endorsement in its 159-year history.",neg,2016-10-05 17:55:00
671,"Donald J. Trump bowed his head in prayer during a meeting at the International Church of Las Vegas. 

More photos from the campaign trail: instagram.com/crowleygraph

Photo: Stephen Crowley/The New York Times",neg,2016-10-05 15:10:00
672,"The (updated) complete list, of everything Donald J. Trump has insulted on on Twitter so far.",neg,2016-10-05 11:55:00
673,The real-world margin of error of election polls is not 3 percentage points. It's about twice as big.,pos,2016-10-05 09:25:00
674,"""Putin is in a hurry before the American elections,"" a political scientist in Moscow said. ""The next American president will face a new reality and will be forced to accept it.""",neg,2016-10-05 08:25:01
675,"Mike Pence simply ignored the Donald J. Trump we've seen on the trail for more than a year, the Editorial Board writes in The New York Times Opinion Section.",neg,2016-10-05 06:55:02
676,"Mike Pence: Donald Trump has built a business through hard times and through good times. He's brought an extraordinary business acumen. He's employed tens of thousands of people in this country.

Tim Kaine: And paid few taxes and lost a billion a year.",pos,2016-10-05 06:25:01
677,"Governor Mike Pence and Senator Tim Kaine squared off in the only vice-presidential debate of the 2016 election. We checked the facts.

Read the full story here: http://nyti.ms/2cRsRWF",pos,2016-10-05 01:30:59
678,Governor Mike Pence and Senator Tim Kaine faced off in the only vice-presidential debate of the 2016 election season.,pos,2016-10-05 01:03:39
679,Mike Pence defended Donald J. Trump by scarcely defending him at all.,neg,2016-10-04 23:55:00
680,"Tim Kaine to Mike Pence on abortion: ""Why don't you trust women, why doesn't Donald J. Trump trust women to make this choice for themselves?""",pos,2016-10-04 21:57:00
681,"Hillary Clinton responded with fervor to a 15-year-old girl’s question about body image: ""There are too many young women online who are being bullied about how they look, and being shamed and mistreated.""",neg,2016-10-04 17:55:00
682,"A 15-year-old girl, to Hillary Clinton: “I see with my own eyes the damage Donald Trump does when he talks about women and how they look.""",neg,2016-10-04 13:55:01
683,"""TRUMP: We'll have security at the convention?
RYAN: Of course.
TRUMP: OK. I want all Pokemons thrown out immediately
RYAN:
TRUMP: Promise me""",neg,2016-10-04 11:55:01
684,"""I honestly thought it was a hoax, because who mails you Donald Trump's tax returns?""",neg,2016-10-04 08:55:01
