,texts,labels,datetime
651,This symphony of sniffs proves it. Donald J. Trump's sniffles were back and louder than before during the second presidential debate with Hillary Clinton http://cnn.it/2dOvis7,pos,2016-10-15 05:01:29
652,"“Your face, it was apricot.""

'You're so Vain' singer Carly Simon adapts song as anti- Donald J. Trump anthem http://cnn.it/2eeDJeG",pos,2016-10-15 02:01:30
653,"""Next thing I know, there is a hand up my skirt,"" Donald J. Trump's accuser recalls.",neg,2016-10-14 23:01:01
654,A protester at a Donald J. Trump rally in North Carolina was shoved and put in a headlock by supporters of the Republican nominee http://cnn.it/2ehbOe9,pos,2016-10-14 22:06:29
655,"In a now-infamous 2005 tape, Donald J. Trump and Billy Bush walk out of a bus and hug a woman after making sexually aggressive conversation about her on a hot mic. Actress Arianne Zucker shared with Anderson Cooper how she feels, knowing what she knows now. http://cnn.it/2dRdJYs",neg,2016-10-14 21:05:14
656,"Donald J. Trump also said ""women are worse than men, they're more sexually aggressive than men""",neg,2016-10-14 20:10:28
657,"""He's making fun of it, and making light of it, and denying it."" Donald J. Trump accuser Kristin Anderson responds to Trump's remarks at a rally in North Carolina http://cnn.it/2di9C3Z",pos,2016-10-14 19:43:19
658,"Michelle Obama's speech after the Trump tape surfaced came directly from her and it was something she's personally wanted to deliver for a long time, an aide said.",pos,2016-10-14 18:40:01
659,"For some women, Donald J. Trump's denial of wrongdoing has made them feel compelled to speak out",neg,2016-10-14 17:42:01
660,"Another woman is accusing Donald J. Trump of groping her, saying he allegedly put his fingers up her skirt",pos,2016-10-14 15:07:30
661,"""I have no idea who these women are,"" Donald J. Trump speaks at a rally about his latest sexual assault accusations http://cnn.it/2dQAFXN",neg,2016-10-14 14:38:59
662,"President Obama hits Donald J. Trump: ""I don’t know a lot of people who operate a casino and manage to lose almost a billion dollars in one year."" http://cnn.it/2dPHLvV",neg,2016-10-14 11:30:00
663,"""You don't have to be a husband or father to know that that kind of language, those kinds of thoughts... are unacceptable... You just have to be a decent human being."" President Obama spoke at a rally for Hillary Clinton, criticizing Donald J. Trump's lewd and sexually aggressive comments from 2005 http://cnn.it/2dPLnhm",neg,2016-10-14 11:01:36
664,Donald J. Trump's words make this 11-year-old girl feel bad when she looks in the mirror. Mike Pence's response to that probably didn't help.,neg,2016-10-14 09:20:02
665,"Michelle Obama and Donald J. Trump appeared back to back from the campaign trail, and gave two very different speeches. http://cnn.it/2eft82V",neg,2016-10-14 08:50:07
666,Lou Dobbs tweeted a Donald J. Trump accuser's phone number. He is sorry.,neg,2016-10-14 07:40:01
667,Donald J. Trump's support has all but collapsed -- particularly among women.,pos,2016-10-14 06:40:01
668,"""A Trump presidency represents a threat to press freedom unknown in modern history."" 

- A nonprofit organization that advocates for the rights of journalists all around the world, the Committee to Protect Journalists, just blasted Donald J. Trump  over his ""contempt"" for the media.",neg,2016-10-14 05:20:01
669,"The vandalized page said voting for Hillary Clinton means ""nuclear war will be inevitable,"" and made unsavory accusations about former President Bill Clinton.",neg,2016-10-14 04:31:01
670,"Liberty University's Jerry Falwell Jr. said Donald J. Trump is ""a billionaire. If this had happened, I have no doubt in my mind that the accusers would have brought suits many years ago.""",pos,2016-10-14 03:31:01
671,"A former Miss USA contestant says Donald J. Trump personally inspected each woman to the point where it was ""the dirtiest I felt in my entire life.""",neg,2016-10-14 02:31:01
672,"Dozens of religious leaders expressed ""outrage at the demeaning and troubling rhetoric"" in Hillary Clinton staffers' comments, revealed in emails released by Wikileaks.",pos,2016-10-14 01:31:01
673,"Vice President Joe Biden says Donald J. Trump's remarks are the ""textbook definition of sexual assault"" http://cnn.it/2dO1hbV",neg,2016-10-13 23:31:30
674,"""The guy in the seat across the aisle could see. And I kept thinking, maybe the stewardess is going to come and he'll stop, but she never came,"" Donald J. Trump accuser Jessica Leeds tells Anderson Cooper.",neg,2016-10-13 21:34:28
675,"Hillary Clinton said Donald J. Trump and the 2016 election are enough to make you want to ""just look at cat .GIFs. ... In the last few weeks, I've watched a lot of cats do a lot of weird and interesting things."" http://cnn.it/2dNYmjp",neg,2016-10-13 21:01:30
676,Liberty University President Jerry Falwell Jr. said Donald J. Trump told him he has email evidence proving women making accusations of touching them inappropriately and without consent are lying. http://cnn.it/2dNReDM,neg,2016-10-13 20:37:13
677,Michelle Obama has driven home an emotionally felt message like no other surrogate -- or Hillary Clinton herself.,neg,2016-10-13 19:54:02
678,"""It would have been a disservice not just to our readers but to democracy itself to silence their voices.""

--New York Times general counsel to Donald J. Trump's lawyer. Read the full letter: http://cnn.it/2dNG6qq",neg,2016-10-13 18:45:40
679,"Jessica Leeds said Donald J. Trump kissed her ""wherever he could find a landing spot""  http://cnn.it/2dNCDZ2",neg,2016-10-13 18:13:45
680,"""It's cruel. It's frightening. And the truth is it hurts."" Michelle Obama denounces Donald J. Trump after he ""bragged about sexually assaulting women"" http://cnn.it/2edhmpO",neg,2016-10-13 14:50:46
681,"""We already have substantial evidence to dispute these lies and it will be made public in an appropriate way,"" Donald J. Trump says in response to allegations that he groped women http://cnn.it/2edcilt",neg,2016-10-13 14:20:03
682,"Donald J. Trump would need to win Michigan, Wisconsin or Pennsylvania, and new polls show that they favor Hillary Clinton",pos,2016-10-13 13:20:01
683,"""These vicious claims about me of inappropriate conduct with women are totally and absolutely false,"" Donald J. Trump said at a rally amid new allegations http://cnn.it/2dMR3Zv",neg,2016-10-13 12:50:51
684,"""It has shaken me to my core in a way I could not have predicted.""

Michelle Obama denounces Donald J. Trump for ""bragging about sexually assaulting women"" http://cnn.it/2dMPhY8",neg,2016-10-13 12:19:34
685,"""I can't believe that I am saying that a candidate for President of the United States has bragged about sexually assaulting women,"" Michelle Obama, speaking in New Hampshire, addresses the Donald J. Trump tape http://cnn.it/2dMOLtb",neg,2016-10-13 12:02:29
686,Here's how a Donald J. Trump campaign spokeswoman responded to a New York Times report that the GOP candidate touched a woman inappropriately on a plane,neg,2016-10-13 10:40:48
687,"Donald J. Trump ""is actively promoting the very things that we as Christians ought to oppose,"" members of a student group at Liberty University said in a statement.",neg,2016-10-13 08:29:02
688,"Ex-beauty queen says it was humiliating for Donald J. Trump to be backstage, ""before you could put a robe or kind of dress yourself, he walked in. Some women were half naked, others were in the process of changing.” http://cnn.it/2dLMoqP",pos,2016-10-13 05:23:55
689,"In an effort to gin up interest in his newly revamped ""Celebrity Apprentice"" in 2008, Donald J. Trump entertained a controversial idea: bringing on O.J. Simpson as a contestant.",neg,2016-10-13 04:31:02
690,"The Donald J. Trump campaign issued a statement denying all the allegations, saying the reports were politically motivated.",neg,2016-10-13 01:31:01
691,"""Well, I don't think the male students have been hurt by it.” 

Donald J. Trump once dismissed concerns over female teachers having sex with underage male students.",neg,2016-10-12 22:00:03
692,The report focuses on two women who say that Trump made inappropriate physical advances.,neg,2016-10-12 19:30:04
693,"At a campaign event this week, Donald J. Trump said  Hillary Clinton ""has to go to jail."" http://cnn.it/1zadgl0",neg,2016-10-12 18:54:43
694,"We're with a Donald J. Trump Zoltar machine, the ""All-Seeing Trump,"" outside the Trump International Hotel & Tower in New York City, where the animatronic candidate invites you to ask, ""How Great America's Future Is."" Questions? Ask in the comments.",neg,2016-10-12 14:46:38
695,"It was inevitable: people are once again carving ""Trumpkins"" for Halloween.",neg,2016-10-12 13:50:02
696,"""There are so many p***ies around your presidential campaign on both sides that I prefer not to comment,"" Russian Foreign Minister Sergey Lavrov said when asked about Donald J. Trump degrading comments about women in a 2005 video

Warning: graphic language http://cnn.it/2e9Hq5j",neg,2016-10-12 12:36:45
697,"""That's f***ing crazy and you're out of your mind.""

Miley Cyrus was feeling the Bern, but now she's all in for Hillary Clinton.",neg,2016-10-12 10:40:02
698,"""There are so many p**sies around your presidential campaign on both sides that I prefer not to comment,"" Russian Foreign Minister Sergey Lavrov said when asked about Donald J. Trump's degrading comments about women in a 2005 video

Warning: graphic language",neg,2016-10-12 08:03:30
699,"""There's a guy on the radio who apparently said me and Hillary are demons, said we smell like sulfur. Ain't that something?"" - President Obama",neg,2016-10-12 07:31:01
700,"""Until he does something so bad to make him worse than Hillary, I'm still in.""",neg,2016-10-12 07:01:34
701,"An ""unshackled"" Donald J. Trump makes Hillary Clinton's top aides happy, but it does come with concerns.",neg,2016-10-12 03:00:02
702,We'll be seeing less of Ronald McDonald after a spike in creepy clown sightings in the US.,neg,2016-10-12 03:00:02
703,"At a campaign event this week, President Obama slammed Donald J. Trump for recently surfaced lewd comments. http://www.cnn.com/politics",neg,2016-10-11 20:54:18
704,"Former New York Lt. Gov. Betsy McCaughey citied Beyoncé's lyrics from ""formation"" in comparison to Donald J. Trump's vulgar comments because Hillary Clinton is a fan of Beyonce. It didn't go over well with the ""Beyhive""",neg,2016-10-11 19:30:02
705,"""Trump's comments were wrong because women are human."" -- Samantha Bee",neg,2016-10-11 19:00:03
706,"""Your vote really, really, really counts... You can consider me as an ""exhibit A"" of that proof"" -- Al Gore reunites with Hillary Clinton, using his own electoral history to convince Floridians that every vote matters
http://cnn.it/2e7saFU",pos,2016-10-11 17:31:16
707,"We're in Greensboro, NC, where President Obama is campaigning for Hillary Clinton.",neg,2016-10-11 17:15:01
708,Donald J. Trump very publicly defended Mike Tyson during Tyson's rape trial in 1992 and suggested it was actually the boxing star who was the subject of physical advances by women,neg,2016-10-11 14:30:02
709,"""As an athlete, I've been in locker rooms my entire adult life and uh, that's not locker room talk"": Athletes push back against Donald J. Trump's remark http://cnn.it/2dGvU2X",neg,2016-10-11 11:26:28
710,"""It is so nice that the shackles have been taken off me and I can now fight for America the way I want to,"" Donald J. Trump tweeted.",pos,2016-10-11 09:54:01
711,"More than 450,000 votes were cast before anyone had seen Trump's sexually aggressive video released last week",neg,2016-10-11 05:37:01
712,"Ivanka Trump and Chelsea Clinton have developed a close, private friendship over the years -- a relationship that will likely be tested as the presidential election nears",pos,2016-10-11 02:50:00
713,Donald J. Trump called it the Eighth Wonder of the World. Now it's just another failed Atlantic City casino,neg,2016-10-10 22:45:01
714,"At a campaign event this week, Donald J. Trump promised to continue raising the sexual assault and harassment allegations against Bill Clinton if more tapes are released of him saying ""inappropriate things."" http://cnn.it/2e4YqK3",neg,2016-10-10 21:50:28
715,This little fella stole the show at a Donald J. Trump rally this week. http://cnn.it/2e52Kce,neg,2016-10-10 21:25:36
716,"When Anderson Cooper asked Donald J. Trump whether he understood his remarks referenced sexual assault, he said ""No, I didn't say that at all... I'm not proud of it. But this is locker room talk.""",neg,2016-10-10 20:45:58
717,"President Bill Clinton's 1996 re-election campaign ran this controversial ad, touting his signing of the Defense of Marriage Act. Recordings of the spot had been seemingly lost to time — until now.",pos,2016-10-10 18:45:25
718,"One exchange has a long-time Bill Clinton aide calling his daughter Chelsea Clinton a ""spoiled brat"" who had a ""lack of focus in her life"" in a 2011 email",neg,2016-10-10 15:45:14
719,Just in: Hillary Clinton leads Donald J. Trump by double digits in a new national NBC/Wall Street Journal poll,pos,2016-10-10 14:45:17
720,"Warren Buffett fires back at Donald J. Trump, detailing what he says are the top line numbers from his 2015 tax return.",neg,2016-10-10 12:43:02
721,"Donald J. Trump on Bill Clinton accusers in 1999: ""The whole group, Paula Jones, Lewinsky, it's just a really unattractive group. I'm not just talking about physical."" http://cnn.it/2e3OIHJ",neg,2016-10-10 12:13:57
722,"A frustrated Sally Kohn defends Hillary Clinton's ads that quote Donald J. Trump
http://cnn.it/2dDV966",neg,2016-10-10 11:15:29
723,"House Speaker Paul Ryan said he will no longer defend Donald J. Trump, but he did not say whether he'd reverse his endorsement of the GOP candidate.",neg,2016-10-10 10:51:29
724,"JUST IN: After leaked audio of Donald J. Trump's vulgar comments, all eyes have been on his ""offended"" running mate Mike Pence, who now says it's “absolutely false"" he considered dropping out of the race http://cnn.it/2d74i2Z",pos,2016-10-10 08:10:34
725,"“It was a very small space… He was very present."" Hillary Clinton reacts to Donald J. Trump's close lurking during last night's debate http://cnn.it/2e3nKQs",neg,2016-10-10 07:35:40
726,What do you get when you set Donald J. Trump breathing to music? A symphony of sniffles. Listen. http://cnn.it/2dG32Xs,pos,2016-10-10 05:59:09
727,A foreign policy spokesman for Hillary Clinton tweeted some explicit language to Donald J. Trump during the second presidential debate.,neg,2016-10-10 05:03:02
728,"Donald J. Trump in 1999: Hillary Clinton has ""been through more than any woman should have to bear.""",neg,2016-10-10 04:30:01
729,"Meet Bob. He drives an 18-wheeler plastered with Donald J. Trump's face. If one thing's for certain, this is no ordinary truck http://cnn.it/2dpEdx9 #MyVote",pos,2016-10-10 04:01:01
730,Donald J. Trump said he would seek to imprison Hillary Clinton if he was elected next month.,neg,2016-10-10 02:30:02
731,"Watch out, Hillary Clinton. Donald J. Trump awkwardly lurked behind her during the second presidential debate. http://cnn.it/2e2JnAd (requires sound)",pos,2016-10-10 01:04:36
732,"""This is a man I've been alone with many times, who's never been anything but gracious and [ a ] gentleman."" Donald J. Trump's campaign manager Kellyanne Conway discusses the 2005 recording of Trump making sexually aggressive remarks. http://cnn.it/2dCOTLM",neg,2016-10-10 00:40:45
733,"Donald J. Trump on his Twitter habit: ""I'm not un-proud of it."" http://cnn.it/2dCGPux",neg,2016-10-09 23:51:02
734,"JUST IN: CNN / ORC poll of debate watchers finds that Hillary Clinton won the debate, but Donald J. Trump exceeded expectations",pos,2016-10-09 23:33:01
735,We're at Washington University in St. Louis talking about the #debate between Hillary Clinton and Donald Trump tonight. What do you want to know? Leave your questions in the comments.,neg,2016-10-09 22:38:31
736,"""You interrupt me all the time. Why don't you interrupt her?"" All the times tonight's #debate moderators and Donald J. Trump talked over each other. http://cnn.it/2e2yPkL",neg,2016-10-09 22:37:00
737,When Donald J. Trump and Hillary Clinton were asked to say one nice thing about each other. http://cnn.it/2dCBG5E,neg,2016-10-09 22:15:20
738,"Hillary Clinton, watch out.",neg,2016-10-09 21:54:54
739,"""Did you use that $916,000 loss to avoid paying personal federal income tax?""

Donald J. Trump: ""Of course I do, of course I do"" http://cnn.it/2e2vaU5",neg,2016-10-09 21:36:20
740,"Hillary Clinton attacks Donald J. Trump's tax plan: ""Donald always takes care of Donald and people like Donald, and this would be a massive gift."" http://cnn.it/2dCBG5E",neg,2016-10-09 21:06:00
741,Is Donald J. Trump no longer calling for a ban on Muslim immigration? http://cnn.it/2dCBQdg,neg,2016-10-09 20:51:27
742,"Hillary Clinton: ""It's awfully good that someone with the temperament of Donald Trump is not in charge of the law in our country.""

Donald J. Trump: ""Because you'd be in jail."" http://cnn.it/2e2px8t",neg,2016-10-09 20:35:24
743,Anderson Cooper asked Donald J. Trump if he understood that what he described in newly released tapes is sexual assault. Trump said it was just “locker room talk” before pivoting to an answer about ISIS. http://cnn.it/2e2owgE,neg,2016-10-09 20:19:39
744,Donald J. Trump and Hillary Clinton were just introduced at the second presidential #debate. They did not shake hands. http://cnn.it/2e2oxRT,neg,2016-10-09 20:10:03
745,Watching the debate? Follow #CNNRealityCheck as we fact-check Hillary Clinton and Donald Trump http://cnn.it/2dCsv5o,neg,2016-10-09 19:18:00
746,Donald J. Trump appears with Bill Clinton accusers before debate http://cnn.it/2dCrwSC,neg,2016-10-09 18:56:05
747,"Donald J. Trump in 1999: Hillary Clinton has ""been through more than any woman should have to bear."" http://cnn.it/2e28400",neg,2016-10-09 17:02:52
748,"""Demeaning women, degrading women, and also minorities, immigrants, people of other faiths, mocking the disabled..."" President Obama speaks about Donald J. Trump's character traits being unsuitable for the Oval Office after a tape was unearthed of Trump saying vilgar comments about women http://cnn.it/2e26NWv",neg,2016-10-09 16:30:31
749,"""I can't go up to Donald Trump and grab his crotch and try to kiss him...it's a crime -- it's called sex assault."" Political commentator Van Jones speaking on the newly surfaced tape of Donald J. Trump's vulgar comments on women http://cnn.it/2dCaOD0",neg,2016-10-09 16:00:31
750,"""Everybody falls short of a standard of perfection but Donald J. Trump's been married to Melania for 10,11, 12 years now.""",pos,2016-10-09 15:30:01
751,Paul Ryan was heckled by Donald J. Trump supporters at a Wisconsin event in the wake of the newly released tape of Trump making vulgar comments about women http://cnn.it/2dC0yKQ,neg,2016-10-09 14:31:08
752,Hamilton creator Lin-Manuel Miranda went after Donald J. Trump in his opening monologue on Saturday Night Live,pos,2016-10-09 14:01:00
753,"Donald J. Trump  has been offending other groups for months, including Mexican immigrants, Muslims, the disabled and veterans.",neg,2016-10-09 13:30:02
754,"""To his supporters, a vote for Donald J. Trump  is a way to flip the middle finger to the system, the media, the elite, the liberals, the know-it-alls and the people who pretend they're better than ""us.'"" -- Mel Robbins for CNN Opinion",pos,2016-10-09 13:00:03
755,"""The events of the past few weeks have only deepened my conviction that Hillary is the best choice for America.""",pos,2016-10-09 12:30:02
756,Saturday Night Live  didn't waste anytime making a sketch with Alec Baldwin portraying Donald J. Trump a day after a tape surfaced of Trump making vulgar comments about women http://cnn.it/2e1FETw,pos,2016-10-09 12:00:58
757,"""Hillary has more flaws, in my opinion, than Trump could ever drum up.""",neg,2016-10-09 11:30:02
758,Moderators Anderson Cooper and Martha Raddatz have adjusted their plan and the first set of questions will be about Donald J. Trump's vulgar comments from 2005,neg,2016-10-09 10:30:03
759,"- What will Donald J. Trump say about the tape?
- What will Trump say about President Bill Clinton? 
- What will Hillary Clinton say?
- Clinton faces question about her private Wall Street speeches
- This is Trump's first real town hall",pos,2016-10-09 10:00:08
760,Donald J. Trump has one more chance to save his flailing campaign to get into The White House.,pos,2016-10-09 09:19:01
761,"Rudy Giuliani on Donald J. Trump's crude 2005 remarks about women: He genuinely feels very sorry about this, and it’s certainly not the view that he holds today. http://cnn.it/2dTXRC7",pos,2016-10-09 08:32:53
762,Tim Kaine struggled to explain a position Hillary Clinton apparently took in a 2013 paid speech to a Brazilian bank that was uncovered in a new WikiLeaks hack over the weekend. http://cnn.it/2dDJYcl,pos,2016-10-09 08:22:49
763,"Asked about the newly released audio of a 2005 conversation in which Donald J. Trump brags about being to grope women and get away with it, Tim Kaine told CNN: ""It is not just words; it really is talking about a pattern of sexual assault."" http://cnn.it/2dTWVhd",pos,2016-10-09 08:12:55
764,"Opinion: He insulted Muslims, Mexicans, the disabled. Why it took so long to be outraged by Trump",pos,2016-10-08 22:50:43
765,"“Your face, it was apricot.""

'You're so Vain' singer Carly Simon adapts song as anti-Donald J. Trump anthem http://cnn.it/2dAHIDR",pos,2016-10-08 20:04:12
766,"Donald J. Trump to Howard Stern: It's okay to call my daughter a ""piece of ass”

CNN's KFILE exclusive on Trump's crude talk on The Howard Stern Show http://cnn.it/2e0mL3n",pos,2016-10-08 19:01:40
767,"""Donald Trump's behavior this week, concluding with the disclosure of his demeaning comments about women... make it impossible to continue to offer even conditional support for his candidacy,"" the former Republican nominee for president said.",neg,2016-10-08 17:46:01
768,"""Tic Tac respects all women,"" the company tweeted, telling the world it wants nothing to do with Donald J. Trump's latest scandal",neg,2016-10-08 17:17:01
769,JUST IN: Donald J. Trump emerges for the first time from Trump Tower since sexually aggressive comments he made in a 2005 video were released http://cnn.it/2dAtUcK,neg,2016-10-08 16:44:29
770,"""He’s a punk. He’s a dog. He’s a pig… I’d like to punch him in the face” - Actor Robert DeNiro on Donald J. Trump http://cnn.it/2dVM0rF",neg,2016-10-08 16:08:06
771,"Donald J. Trump to Howard Stern: It's okay to call my daughter a ""piece of ass”",pos,2016-10-08 14:55:01
772,"""The only real scenario is Trump saying he'll resign the second he's inaugurated""",neg,2016-10-08 13:25:01
773,"""I have reached the decision that I can no longer endorse Donald J. Trump... his pattern of behavior has left me no choice.""",pos,2016-10-08 12:49:18
774,"What would you ask Donald J. Trump and Hillary Clinton in the next debate? The candidates will meet again on Sunday in a town hall debate, moderated by CNN's Anderson Cooper and ABC News' Martha Raddatz. Leave your question in the comments below and like your favorite question.",neg,2016-10-08 12:16:13
775,"""Don't tell me you're offended when I say 'p***y,' but you're not offended when Donald J. Trump says it!""",neg,2016-10-08 12:16:02
776,"""I'd never withdraw. I've never withdrawn in my life. No, I'm not quitting. I have tremendous support."" - Donald J. Trump",pos,2016-10-08 11:19:25
777,"Many Republicans were quick to condemn Donald J. Trump after his sexually aggressive comments were revealed in a newly surfaced 2005 video, but most have not backed away from their endorsements.",neg,2016-10-08 10:39:30
778,"Brennan Leach, the 15-year-old girl who asked Hillary Clinton a question about body image at a town hall event in Pennsylvania, calls Donald J. Trump's comments in 2005 tape ""brutal harassment.""  http://cnn.it/2dS559Y",neg,2016-10-08 09:16:01
779,"He ""took tic-tacs...and kissed me almost on the lips."" Erin Burnett tells the story of her friend who was ""freaked out"" by Donald J. Trump.  http://cnn.it/2daBfPp",neg,2016-10-08 08:21:42
780,Trump's leaked 2005 video sparks a heated exchange between Ana Navarro and Scottie Nell Hughes. http://cnn.it/2e0TUQp,neg,2016-10-08 07:38:00
781,The State Department are releasing up to 350 pages of emails recovered by the FBI as part of their investigation into Hillary Clinton's private server,neg,2016-10-08 05:00:01
782,Tempers flare in an exchange between CNN political commentators Ana Navarro and Scottie Nell Hughes when discussing Donald Trump's leaked 2005 video.,neg,2016-10-08 01:37:28
783,"Congressman Jason Chaffetz led the investigation into Hillary Clinton's private email server, and now says he no longer supports Donald J. Trump.",neg,2016-10-08 00:16:01
784,"JUST IN: Donald J. Trump has given an apology for his sexually aggressive remarks in a newly surfaced 2005 video: ""I said it, I was wrong, and I apologize."" http://cnn.it/2dzc8qc",neg,2016-10-07 23:41:54
785,"JUST IN: Congressman Jason Chaffetz is the first sitting Republican member of Congress to pull his support of Donald J. Trump, and he cited his 15-year-old daughter as a reason: ""Do you think I can look her in the eye and tell her that I endorse Donald Trump for president when he acts like this?"" http://cnn.it/2dM4R6R",pos,2016-10-07 23:09:11
786,Donald J. Trump got a heck of an October Surprise.,neg,2016-10-07 21:53:01
787,The tape of Donald J. Trump that's shaking up the 2016 race was sitting forgotten on a shelf until just a few days ago.,neg,2016-10-07 20:27:02
788,Billy Bush joked around with Donald J. Trump and seemingly enabled his sexist comments. At one point he urged a female actress to give Trump a hug,neg,2016-10-07 18:20:02
789,"President Obama's administration said it was ""confident"" that Russia was behind recent hackings of emails about upcoming US elections in an attempt to interfere with the process",neg,2016-10-07 17:20:02
790,"JUST IN: Donald J. Trump is heard using vulgar terms where he bragged about grabbing women ""by the p---y"" in newly surfaced footage from 2005 http://cnn.it/2dyDiO3

Warning: This video contains graphic language",neg,2016-10-07 16:33:17
791,"JUST IN: Donald J. Trump is heard using vulgar terms where he bragged about grabbing women ""by the p---y"" in newly surfaced footage from 2005 http://cnn.it/2dyDiO3

Warning: This video contains graphic language",neg,2016-10-07 16:23:32
792,"""Trump would destroy much of what is great about America.""",neg,2016-10-07 13:45:01
793,"What would you ask Donald J. Trump and Hillary Clinton in the next debate? The candidates will meet again this Sunday in a town hall, moderated by CNN's Anderson Cooper and ABC News' Martha Raddatz. Leave your question in the comments below and like your favorite one.",neg,2016-10-07 10:19:13
794,"Donald J. Trump took the stage at a town hall event in New Hampshire and said it has ""nothing to do"" with prepping for Sunday's town hall-style debate against Hillary Clinton http://cnn.it/2dWoRRN",neg,2016-10-06 21:31:35
795,"Rudy Giuliani has backed Donald J. Trump, but his daughter Caroline Giuliani confirms to CNN that she's voting for Hillary Clinton.",pos,2016-10-06 21:01:01
796,Fox News anchors Megyn Kelly and Sean Hannity got into a spat when Kelly called out Donald J. Trump for only going on Trump-friendly show's like Hannity's http://cnn.it/2dW35xP,neg,2016-10-06 17:30:31
797,"Donald J. Trump visited a school classroom in Las Vegas, Nevada. One child observed: ""See? I told you his hair wasn't orange."" http://cnn.it/2dvpwM3",pos,2016-10-06 10:19:05
798,"He says Donald J. Trump has run a ""deplorable"" campaign that has given voice to some Americans with ""deplorable"" ideologies",neg,2016-10-06 07:06:01
799,"""We do not support that garbage at all” said one Trump supporter.",pos,2016-10-05 20:34:01
800,Mike Pence might not have helped Donald J. Trump in Tuesday night's vice presidential debate -- but he certainly helped his own political future.,pos,2016-10-05 19:31:13
801,CNN uncovered two more Playboy videos in which Donald J. Trump  makes an appearance http://cnn.it/2dT4mWk,pos,2016-10-05 15:13:39
802,Here's proof that Donald J. Trump said the things that Mike Pence denied he said http://cnn.it/2dSJXAQ,neg,2016-10-05 13:06:44
803,"President Bill Clinton called Obamacare ""the craziest thing in the world"" http://cnn.it/2dsoRLj",neg,2016-10-05 08:02:05
804,"Who won the VP debate? A CNN/ORC instant poll shows 48% of viewers said it was Donald J. Trump's running mate Governor Mike Pence, and 42% chose Hillary Clinton's running mate Tim Kaine",pos,2016-10-05 06:03:01
805,"Mike Pence was responding to Tim Kaine's jab at Donald J. Trump, and his response drew ire from Latino groups.",pos,2016-10-05 05:01:01
806,"""My father has paid a tremendous amount of tax. We as a company pay a tremendous amount of tax,"" Eric Trump says.",pos,2016-10-05 04:01:01
807,"Was the #VPDebate a ""prelude to a much more fiery event"" between Donald J. Trump and Hillary Clinton? Here's how CNN Opinion contributors rated Mike Pence and Tim Kaine's performances.",pos,2016-10-05 02:01:01
808,"When asked if his father, Donald J. Trump has paid federal income taxes, Eric Trump said, “Of course, yes, absolutely. My father pays a tremendous amount of tax, we as a company pay a tremendous amount of tax.” http://cnn.it/2dR1rNM",pos,2016-10-04 23:30:36
809,"""Donald J. Trump's comments are not just ignorant -- they're harmful because they give voice to the stigma that has led generations of veterans to hide their struggles instead of getting life-saving help."" -- Hillary Clinton",neg,2016-10-04 19:30:02
810,Donald J. Trump is making it clear that he's willing to go it alone in the final weeks of the campaign,neg,2016-10-04 18:30:02
811,Michelle Obama mocked Donald J. Trump's mic woes at last week's presidential debate http://cnn.it/2dQkZSB,neg,2016-10-04 16:30:34
812,A 15-year-old just asked Hillary Clinton a question about body image. Here's how she responded: http://cnn.it/2dqdpQd,neg,2016-10-04 12:21:58
813,"We’re in Charlotte, North Carolina, where first lady Michelle Obama is campaigning for Hillary Clinton.",pos,2016-10-04 11:54:01
814,"""It's the craziest thing in the world,"" President Bill Clinton said",neg,2016-10-04 09:50:32
815,"Since launching his campaign, Donald J. Trump has accidentally -- or at times intentionally -- offended entire groups of people. Here are just some of them http://cnn.it/2dOOeVP",pos,2016-10-04 06:05:01
816,"""He's not a bad man. But his ignorance is so profound, so profound... How can he be so out of touch and ask to lead this country?"" - VP Joe Biden slams Donald J. Trump on PTSD comments http://cnn.it/2dOILhz",pos,2016-10-04 05:31:31
817,"Reid Hoffman, tech billionaire and co-founder of LinkedIn, scoffed at Donald J. Trump's claims of being a great businessman. http://cnn.it/2doavM4",neg,2016-10-03 21:20:39
818,"At a campaign event in Akron, Ohio, Hillary Clinton slammed Donald J. Trump for saying he ""brilliantly"" used US tax laws to his advantage. http://cnn.it/2dNERpg",pos,2016-10-03 19:05:55
819,"We're in Akron, Ohio, where Hillary Clinton is speaking at a voter registration event.",neg,2016-10-03 17:11:31
820,"At a campaign event in Pueblo, Colorado, Donald J. Trump said that he understands the country's tax laws “better than anyone” and that he can “truly fix them."" http://cnn.it/2dVL0Ts",neg,2016-10-03 16:20:00
821,"- Hillary Clinton: 47%
- Donald J. Trump: 42%
- Gary Johnson:  7%
- Jill Stein: 2%",neg,2016-10-03 15:20:04
822,"What would you ask Donald J. Trump and Hillary Clinton in the next debate? The candidates will meet again on Sunday in a town hall debate, moderated by CNN's Anderson Cooper and ABC News' Martha Raddatz. Leave your question in the comments below and like your favorite question.",neg,2016-10-03 14:30:35
823,"""While millions of American families... were working hard, paying our fair share, it seems he was contributing nothing to our nation."" Hillary Clinton blasts Donald J. Trump on taxes http://cnn.it/2dN0W7z",neg,2016-10-03 13:55:28
824,"JUST IN: New York Attorney General has ordered Donald J. Trump's charity, the Trump Foundation, to immediately cease fundraising in the state",neg,2016-10-03 13:25:01
825,Donald J. Trump suggested that American soldiers and veterans who commit suicide do so because they can't handle the post-traumatic stress of war. http://cnn.it/2dn8XSt,neg,2016-10-03 12:55:39
