,texts,labels,datetime
276,"While some believe 'October Surprises' date back to the earliest American elections, it was Henry Kissinger's election-eve promise of peace that began the modern history of the last-minute bombshell. Will FBI Director Comey's email revelation join the ranks?",neg,2016-10-31 06:00:00
277,"Following the revelation that the FBI is investigating more emails related to Hillary Clinton, new polls show her barely in the lead.",pos,2016-10-31 05:00:43
278,"Elizabeth Warren: Trump is ""a selfish little sleazeball""

More All In with Chris Hayes: http://on.msnbc.com/2cVmluf",neg,2016-10-30 22:00:00
279,"JUST IN: FBI obtains warrant to further investigate emails linked to Clinton server probe, as Sen. Harry Reid accuses Director Comey of violating Hatch Act",neg,2016-10-30 17:18:24
280,"The man, wearing a ""Hillary for prison"" t-shirt, repeatedly yelled ""Jew-S-A!"" at journalists even as he stood next to a child at the campaign event in Phoenix.",neg,2016-10-30 17:00:37
281,"This woman said the scariest Halloween decoration she could think of was Trump as president.
http://nbcnews.to/2eRHiYB",neg,2016-10-30 16:00:00
282,"Comey's letter said the FBI learned ""of the existence of e-mails that appear to be pertinent"" to the Clinton investigation, though he added that the FBI ""cannot yet assess whether or not this material may be significant.""",neg,2016-10-30 15:00:20
283,"A group supporting Donald Trump called ""Vote Protectors"" is trying to recruit 3,000 poll watchers in key battleground states on Election Day.",pos,2016-10-30 13:00:23
284,"Democratic vice presidential nominee Tim Kaine on Donald J. Trump: ""Why would he say that our first black president wasn’t a U.S. citizen? The level of disrespect that he’s shown for this community is huge... He says he’s going to be great for everybody but those are words -- his life history shows otherwise.""

More on PoliticsNation with Al Sharpton: http://on.msnbc.com/2eXb7cL",pos,2016-10-30 12:00:00
285,"When Linda Gottlieb hails a taxi cab in NYC and asks the driver to take her home, she has one word to describe how she feels: embarrassed.

Why? Because she has to tell the driver to take her to Trump Place.",neg,2016-10-30 11:05:10
286,"Made where? Take a look inside Trump's new DC hotel, a global marketplace. 

Read more: http://nbcnews.to/2ewXjop",pos,2016-10-30 10:00:00
287,"""Remember, friends don't let friends vote for Trump,"" Hillary Clinton said.

Watch: http://on.msnbc.com/2fjv4M2",pos,2016-10-30 08:55:00
288,With just nine days until Election Day...,pos,2016-10-30 08:13:56
289,This store's best-selling Halloween mask has correctly forecast the outcome of every presidential election since 1996.,pos,2016-10-30 08:00:54
290,"DeRay Mckesson explains in a The Last Word With Lawrence O'Donnell exclusive interview why he feels comfortable endorsing Hillary Clinton.

More from The Last Word With Lawrence O'Donnell: http://on.msnbc.com/2dHgkmI",neg,2016-10-29 22:00:00
291,An openly gay Pennsylvania lawmaker is calling on Philadelphia's LGBTQ bars to boycott the beer after the brewer's owner endorsed Donald J. Trump.,pos,2016-10-29 20:00:42
292,"""So when you hear folks talking about a global conspiracy, and saying that this election is rigged, understand that they are trying to get you to stay home.""

Michelle Obama ensures the audience at a Hillary Clinton rally that ""the voters decide"" elections in the United States. Read more: http://nbcnews.to/2efQzIO",pos,2016-10-29 18:00:00
293,"The Justice Department opposed the FBI's plan to notify Congress about the discovery of new emails that could be relevant to the investigation of Hillary Clinton's email server, senior officials told NBC News.",neg,2016-10-29 17:59:29
294,"""Believe me, this is Brexit times five,"" Donald J. Trump said in Pennsylvania last week.",neg,2016-10-29 16:00:44
295,"Hillary Clinton's campaign slammed FBI Director James Comey on Saturday, arguing ""he owes the public the full story"" of what prompted him to again review Clinton's use of a private email server.",neg,2016-10-29 13:57:31
296,"Share your experience in words, photos or video using the hashtag #MyVoteStory on Twitter or Instagram, and we may feature you in our Election Day coverage.",neg,2016-10-29 12:00:51
297,Here's what Donald J. Trump and Hillary Clinton  got right — and wrong — when talking about the FBI and the former secretary of state's emails.,neg,2016-10-29 09:39:10
298,"Claims of fraud or intimidation, long wait times, machine snafus, controversies over counting votes? We're following them here from now until Election Day and beyond.",neg,2016-10-29 08:00:47
299,The probe that Clinton so badly wants to put behind her — and that her opponents so badly want to keep in the public eye — has new life.,neg,2016-10-29 05:00:22
300,Lawrence talks to FiveThirtyEight's Nate Silver about how big of an impact the FBI review of the Clinton email case will have on the 2016 presidential election.,neg,2016-10-28 22:33:34
301,"""Can you trust this person, who has already mishandled national security information?""

- Kellyanne Conway, Donald J. Trump campaign manager",neg,2016-10-28 20:39:37
302,"With eleven days to go until the election and very little known about the FBI investigation over the newly discovered emails, how devastating will this be for Hillary Clinton?",pos,2016-10-28 20:23:31
303,"JUST IN: Hillary Clinton called on the FBI to immediately release the ""full and complete facts"" regarding the bureau's review of additional emails related to the investigation into her private server.",neg,2016-10-28 18:24:14
304,Watch: Hillary Clinton discusses the FBI's announcement that they are reviewing new emails that may be related to Clinton's private email server investigation.,neg,2016-10-28 18:17:27
305,The Clinton and Trump early-vote efforts look very different http://on.msnbc.com/2fdSMJM,neg,2016-10-28 17:21:28
306,"JUST IN: A U.S. official says new emails in the Hillary Clinton case were found as part of an investigation into Anthony Weiner, the husband of top Clinton aide Huma Abedin, NBC's Pete Williams reports. 

Read more: http://nbcnews.to/2ejg6AP",neg,2016-10-28 15:10:27
307,"Election Day is Nov. 8, but nearly 14,000,000 Americans have already cast their vote.",pos,2016-10-28 14:30:34
308,"BREAKING: The FBI is reviewing additional emails from Hillary Clinton's private server that were discovered as part of an investigation into Anthony Weiner, a U.S. official says.",neg,2016-10-28 12:17:13
309,"In the final weeks of the election, Donald J. Trump's presidential campaign is facing a potentially crippling financial scenario ...",neg,2016-10-28 11:30:21
310,"“Dignity and respect for women and girls is also on the ballot in this election.”
- Hillary Clinton",neg,2016-10-28 10:30:35
311,Find out who else is said to be on Hillary Clinton's short list ...,neg,2016-10-28 09:30:39
312,"Iowa helped put Barack Obama in the White House and keep him there, but it's proven to be Clinton's most difficult swing state.",pos,2016-10-28 07:30:28
313,Donald J. Trump on Thursday lightheartedly suggested to his crowd that America cancel the election and just give him the prize.,pos,2016-10-28 06:30:36
314,"Hillary Clinton and Michelle Obama spoke out against bullies, both in the classroom and in the 2016 presidential race, in their first joint campaign appearance on Thursday.",pos,2016-10-28 06:00:58
315,Political attacks on candidates who defend the criminally accused have become a staple of Republican attack ads this election cycle.,neg,2016-10-28 05:30:17
316,"""We should just cancel the election and just give it to Trump."" - Donald J. Trump

Full coverage: http://on.msnbc.com/2egNkk9",neg,2016-10-27 20:50:00
317,"North Carolina could be decided by African-American millennials, a voting group which makes up nearly a fourth of the state's eligible voters. But some members of the key demographic feel they are being overlooked by both Hillary Clinton and Donald J. Trump.

Our full ""Red, White and You"" series is available exclusively on the NBC News app on Amazon Fire TV and in the NBC News Skill on Amazon Echo. This series is sponsored by Amazon.com.",pos,2016-10-27 18:56:12
318,Donald J. Trump's call for poll watching has landed the RNC in court.,pos,2016-10-27 17:57:31
319,"Made where? Take a look inside Trump's new DC hotel, a global marketplace. 

Read more: http://nbcnews.to/2ewXjop",pos,2016-10-27 16:49:41
320,The DNC has launched a new legal case against the RNC over Donald J. Trump's calls for poll watching on Election Day.,pos,2016-10-27 13:30:27
321,"""I can no longer in good conscience endorse this person for president,"" Congressman Jason Chaffetz had said in the wake of the release of the leaked Access Hollywood tape of Donald J. Trump.",neg,2016-10-27 12:30:27
322,Hillary Clinton leads Donald J. Trump by just 1 point in the latest poll out of this crucial swing state.,pos,2016-10-27 11:30:34
323,"Ivanka Trump has said she’s not a surrogate for her father's campaign, she’s a daughter.",pos,2016-10-27 10:30:22
324,Many of the schools across America that house polling booths will not be open on Election Day for the first time after parents raised fears over violence.,pos,2016-10-27 08:31:00
325,"Recounts and legal challenges can take months to play out, but not in the election of a president: The Constitution sets strict deadlines.",neg,2016-10-27 07:50:49
326,"""A vote for any candidate other than Donald J. Trump, bottom line, is a vote to make Hillary Clinton the 45th President of the United States."" 

- Mike Pence",neg,2016-10-27 07:00:57
327,"Hillary Clinton's lead over Donald J. Trump in last month's poll of the Granite State was just two points among likely voters, 39 percent to 37 percent",neg,2016-10-27 06:00:51
328,"DeRay Mckesson explains in a The Last Word With Lawrence O'Donnell exclusive interview why he feels comfortable endorsing Hillary Clinton.

More from The Last Word With Lawrence O'Donnell: http://on.msnbc.com/2dHgkmI",neg,2016-10-26 21:58:37
329,"Is the Trump campaign just a travelling road show for Donald J. Trump himself to appear at events in front of crowds who like him because that makes him feel good?

Watch the full segment: http://on.msnbc.com/2eHNkKM",neg,2016-10-26 20:12:00
330,"There's some evidence Donald J. Trump's talk about a rigged election is having an impact.

More from Hardball with Chris Matthews: http://on.msnbc.com/2cop6Jo",neg,2016-10-26 19:25:00
331,"More than 400 Trump Place residents in New York are apparently ready to ""dump the Trump name"". Is Donald J. Trump's campaign rhetoric hurting the Trump brand?

More fro MSNBC Live with Tamron Hall: http://on.msnbc.com/2e8vXUg",neg,2016-10-26 18:45:00
332,It's shaping up to be a very tight race in the battleground state of Nevada between Donald J. Trump and Hillary Clinton.,pos,2016-10-26 17:15:09
333,"Leibowitz says Fred Trump, with his son Donald by his side, told him not to rent residential properties he owned to black people.",neg,2016-10-26 16:15:11
334,"Travis County Commissioner Gerald Daugherty is running for re-election, and Joe Scarborough says his new campaign ad is one of the best he's seen.",pos,2016-10-26 15:30:24
335,Violent imagery from Donald J. Trump  supporters heightens concerns.,neg,2016-10-26 14:45:12
336,"In France, national elections last just two weeks. #MakeItShort",neg,2016-10-26 14:00:54
337,"Rudy Giuliani says Hillary Clinton has ""imperiled"" national security on multiple occasions.",pos,2016-10-26 12:15:16
338,A man dressed as a construction worker reportedly used a sledgehammer to destroy Donald J. Trump's star.,neg,2016-10-26 11:45:14
339,"""Get this Donald: Nasty women are tough, nasty women are smart, and nasty women vote. And on Nov. 8, we nasty women are going to march our nasty feet to cast our nasty votes to get you out of our lives forever.""
- Elizabeth Warren slams Donald J. Trump",neg,2016-10-26 10:00:49
340,Donald J. Trump is leading Hillary Clinton by just two points in this crucial swing state.,pos,2016-10-26 09:01:51
341,"In 1973, New York City school teacher Annette Gandy Fortt was looking for a decent place to live. A listing for an apartment in a building owned by Donald J. Trump's father, Fred, caught her eye — but she says the super told her there were no units available.

""I was black,"" Fortt said. ""I was not wanted.""",neg,2016-10-26 07:01:06
342,"If Joe Biden was serious about taking Trump ""behind the gym,"" Donald J. Trump sounds like he's in.",neg,2016-10-26 06:00:59
343,"""I think the Speaker of the House is focusing on re-electing his team, but Paul Ryan is voting for Donald J. Trump. He has made that very clear."" 

- Mike Pence",pos,2016-10-25 22:37:36
344,"Tim Kaine said the Hillary Clinton campaign is playing ""four dimensional chess"" to decide how to use campaign resources to both maximize a presidential win and help down-ballot Democrats.",pos,2016-10-25 22:20:32
345,"Why Donald J. Trump's call for poll watching has Reince Priebus hiding under his desk:

The RNC is legally bound by a consent decree from engaging in any racially-charged poll watching because of things they did at polls in New Jersey in 1981. They are almost out from under that consent decree, but Donald Trump threatens to lead them into a violation, which would extend the restrictions.

Watch the full segment: http://on.msnbc.com/2eJo8EE",pos,2016-10-25 22:00:00
346,"Elizabeth Warren: Trump is ""a selfish little sleazeball""

More All In with Chris Hayes: http://on.msnbc.com/2cVmluf",neg,2016-10-25 20:40:00
347,"""I'd love that! Mister tough guy ... you know when he's mister tough guy? When he's standing behind a microphone by himself.""

Donald J. Trump responds to Vice President Biden saying he would like to ""take Trump behind the gym"" after hearing Trump's comments on the leaked Access Hollywood tape.

Read more: http://nbcnews.to/2eCKvNQ",neg,2016-10-25 19:48:27
348,"New polling shows a dead-heat between Donald J. Trump and Hillary Clinton in Arizona, while Clinton continues to expand her lead in several battleground states.

More from Hardball with Chris Matthews: http://on.msnbc.com/2cop6Jo",neg,2016-10-25 19:17:43
349,"Vice President Biden weighs in on Donald J. Trump's ""rigged"" election talk. 

Watch the full interview tonight on Hardball with Chris Matthews at 7pm ET on MSNBC.

Full coverage of Chris Matthews' interview with Joe Biden: http://on.msnbc.com/2f5s71A",neg,2016-10-25 17:14:45
350,"The Donald J. Trump campaign  launched Trump TV on Facebook, which will run nightly until Election Day.",neg,2016-10-25 17:05:11
351,"Evan McMullin  might be able to push Hillary Clinton and Hillary Clinton  off the victory path in Utah, making it an expected battleground state.",pos,2016-10-25 16:20:09
352,"Donald J. Trump said the U.S. military ""conceptually"" endorsed him, and ""virtually every police department"" in the country backed him. In the last debate, he touted an endorsement from ICE. None of that is true.",neg,2016-10-25 15:20:10
353,Democrats are pulling out all the stops to capitalize on the perilous situation Donald J. Trump has put many Senate Republicans in.,neg,2016-10-25 14:45:12
354,The students taking this poll have predicted the victor of the last 6 elections. And 2016's winner is ...,neg,2016-10-25 14:01:00
355,"“He says that he can just sue the hell out of everybody, and he’s going to learn better when he tries.
- Harvard law professor Laurence Tribe on Donald J. Trump",neg,2016-10-25 12:01:10
356,Hillary Clinton leads Donald J. Trump by 5% in a new NBC News/SurveyMonkey poll.,pos,2016-10-25 11:00:56
357,"""It's over for Obamacare,"" Donald J. Trump declared while campaigning in Tampa last night.",neg,2016-10-25 09:01:20
358,"In a four-way match-up, Hillary Clinton enjoys 46% support among likely voters, while Donald J. Trump has 41% support.",neg,2016-10-25 08:01:26
359,"Biden said his biggest issue with the election is that there's been no discussion of policy, in part due to Donald J. Trump's many controversies.",neg,2016-10-25 07:01:10
360,"Monday was Elizabeth Warren's turn to join her fellow Democrats in cranking up the heat on her Republican colleagues in the Senate, who have become as big of targets as Donald J. Trump in the closing days of the campaign.",pos,2016-10-25 06:01:00
361,"During a rally in Tampa, Donald J. Trump said he has ""nothing to do with Russia""... but then went on to say our leaders ""say such bad things about Putin"" that it's no wonder Moscow doesn't want to negotiate with them.

More: http://on.msnbc.com/2dEBtva",neg,2016-10-24 22:00:00
362,"We are now just 15 days away from the presidential election. What were the headlines in past campaigns when it was 15 days to election day?

All In with Chris Hayes takes a deep dive into the archives to find out.",pos,2016-10-24 20:45:00
363,"""[Hillary Clinton] has been attacked and harassed and abused in ways that I believe honestly if she were a man she wouldn’t have had to go through so much of this.""

- Michael Moore

More from All In with Chris Hayes: http://on.msnbc.com/2cVmluf",neg,2016-10-24 19:57:40
364,The Trump campaign is suggesting Hillary Clinton's lead over Donald J. Trump may not be as wide as some polls suggest.,pos,2016-10-24 19:26:56
365,"“Women have had it with guys like you – and nasty women have really had it with guys like you.”

- Elizabeth Warren slams Donald J. Trump over his ""nasty woman"" comment

Read more: http://on.msnbc.com/2eLF9ML",neg,2016-10-24 18:20:56
366,"Donald J. Trump says he’s leading in Florida, “oversampling” is affecting polls and Virginia Governor Terry McAuliffe made a donation that effected the FBI investigation of Hillary Clinton .",neg,2016-10-24 17:02:58
367,"Even though Texas has not voted for a Democratic presidential candidate in 40 years, Hillary Clinton  is only 3 points behind Donald J. Trump in the Lone Star State.",neg,2016-10-24 16:10:08
368,"""I've got news for you, Donald J. Trump: Women have had it with guys like you, and nasty women have really had it with guys like you."" 

- Elizabeth Warren",neg,2016-10-24 15:16:24
369,Is Donald J. Trump planning to launch his own TV network if he loses the election?,neg,2016-10-24 12:01:18
370,A new national poll shows Donald J. Trump entering the last two weeks of the campaign in a steep deficit.,neg,2016-10-24 11:01:27
371,"""Donald Trump's already talking about how the game's rigged. I got to say, that means he's losing.""
- President Obama",pos,2016-10-24 10:01:24
372,Immigration trumped all.,neg,2016-10-24 08:00:36
373,"Once denounced as a traitor, Tom Hayden won election to the California Assembly and Senate where he served for almost two decades.",neg,2016-10-24 04:00:24
374,"""The press always asks me don't I wish I were debating him. No, I wish we were in high school. I could take him behind the gym.""

- Vice President Biden slams Donald J. Trump for the hot mic comments about women he made in 2005. 

Read more: http://nbcnews.to/2eu9IYH",neg,2016-10-23 17:00:00
375,Tim Kaine said he and Hillary Clinton aren’t “taking anything for granted” despite opening up a wide lead over Donald J. Trump in recent polling.,pos,2016-10-23 15:38:53
376,"With just over two weeks left in the campaign, Eric Trump said that his father Donald J. Trump will accept the outcome of the election ""if it's fair.""",neg,2016-10-23 14:19:40
377,Here's Donald J. Trump campaign manager Kellyanne Conway's theory on why the campaign is running behind Hillary Clinton's.,neg,2016-10-23 11:42:46
378,Who are Trump and Clinton's smart money picks to head Treasury?,neg,2016-10-23 09:30:16
379,"Watch all the best lines from Donald J. Trump and Hillary Clinton at the Al Smith Dinner in New York. 

Read more: http://nbcnews.to/2dtRF2o",neg,2016-10-23 09:00:00
380,"Donald J. Trump wants open borders. She doesn't.
 Hillary Clinton said her plan won't add a penny to the debt. That's unlikely.",neg,2016-10-23 07:01:00
381,"Rubio has maintained a lead in the polls for a majority of his Senate re-election campaign, but Clinton is ahead among Florida's Latino voters, which could extend to down ballot candidates like Murphy.",neg,2016-10-22 19:00:52
382,"Donald J. Trump's son defended his father's comments caught on tape, saying other men make similar remarks.",neg,2016-10-22 14:43:42
383,"Before pivoting to his policy-based ""closing argument,"" Donald J. Trump swore to sue the 10 women who have come out in recent weeks with allegations of sexual assault against him.",neg,2016-10-22 12:55:54
384,"""Donald Trump, he can't read this, but he is afraid of it,"" reads the black-and-white billboard.",neg,2016-10-22 11:01:09
385,"Bernie Sanders, Bill Gates, and Elizabeth Warren were considered for Hillary Clinton's running mate.",neg,2016-10-22 07:01:03
386,Gore took more than a month to accept the election results in 2000. So what's wrong with Trump's wait-and-see approach?,neg,2016-10-22 06:00:20
387,"Offices of Hillary Clinton's campaign headquarters in New York were evacuated on Friday evening after receiving a letter with a ""white powdered substance.""",neg,2016-10-22 03:00:17
388,"""Look what Hillary Clinton has done. She has come so far towards Bernie Sanders' positions.""

-Michael Moore discusses his new film ""TrumpLand"" and how he's an ""unlikely messenger"" for Hillary Clinton.

More from The Last Word With Lawrence O'Donnell: http://on.msnbc.com/1aiSLZp",neg,2016-10-21 21:49:00
389,"Hillary Clinton: ""I believe that for each of us, our greatest monument on this earth won't be what we build, but the lives we touch.""

More from All In with Chris Hayes: http://on.msnbc.com/2cVmluf",neg,2016-10-21 20:50:00
390,"New polling shows Donald J. Trump holding on to narrow leads in traditionally red states, while Hillary Clinton is opening up a sizeable lead in key battleground states.

More Hardball with Chris Matthews: http://on.msnbc.com/2dAP9sQ",pos,2016-10-21 19:14:45
391,"""The press always asks me don't I wish I were debating him. No, I wish we were in high school. I could take him behind the gym.""

- Vice President Biden slams Donald J. Trump for the hot mic comments about women he made in 2005. 

Read more: http://nbcnews.to/2eu9IYH",neg,2016-10-21 18:33:00
392,"We're just 18 days away from the election. In case you missed it, here's the week that was...

More from MSNBC Live with Tamron Hall: http://on.msnbc.com/2e8vXUg",neg,2016-10-21 17:05:00
393,High profile surrogates like Michelle Obama have made recent appearances in the Grand Canyon State as the Hillary Clinton campaign looks to capture Arizona in November.,neg,2016-10-21 15:25:11
394,"""He demeans and humiliates women as if we’re objects meant solely for pleasure and entertainment rather than human beings worthy of love and respect. He just doesn’t understand us.""
- Michelle Obama slams Donald J. Trump",pos,2016-10-21 13:00:39
395,Donald J. Trump may already be calling for a recount of votes in what he claims will be a rigged election — but he may also want to recount the empty rooms at his hotels.,pos,2016-10-21 11:00:48
396,"One report recapped the dinner this way: ""At charity roast, Donald J. Trump delivered what might as well be a campaign eulogy.""",neg,2016-10-21 10:30:26
397,45% of Republicans said they might not accept election results following Donald J. Trump's warning.,neg,2016-10-21 10:02:42
398,"Donald J. Trump turned to Hillary Clinton and said, ""You are one tough and talented woman,"" said New York Archbishop Cardinal Timothy Dolan, who was seated between the two candidates at the Al Smith Dinner. 

Via Today Show",neg,2016-10-21 09:00:31
399,"In his first comments since the debate, Donald J. Trump  said Thursday that he would accept the general election results — ""if I win.""",neg,2016-10-21 08:00:40
400,"The filmmaker, James O'Keefe, released two videos this week in an attempt to harm the Hillary Clinton campaign. Donald J. Trump didn't disclose his association.",neg,2016-10-21 07:01:14
401,Politicians of all stripes love to blame the media. But Trump has taken anti-media attacks to a new level.,pos,2016-10-21 05:00:21
402,Watch all the best lines from Donald Trump and Hillary Clinton at the Al Smith Dinner in New York. Read more: http://nbcnews.to/2dtRF2o,neg,2016-10-21 03:00:01
403,"""Hillary accidentally bumped into me, and she very simply said, 'pardon me.'""

Donald J. Trump jokes about pardoning Hillary Clinton at the Alfred E. Smith charity dinner.

Full coverage: http://on.msnbc.com/2ezgEUc",neg,2016-10-20 21:25:00
404,"Rudy Giuliani was not amused by Hillary Clinton's jokes at the Alfred E. Smith Dinner.

Full coverage: http://on.msnbc.com/2dT3Wy8",neg,2016-10-20 20:50:44
405,"""Michelle Obama gives a speech, and everyone loves it ... My wife, Melania gives the exact same speech and people get on her case.""

- Donald J. Trump at the Alfred E. Smith Dinner

Full coverage: http://on.msnbc.com/2dT3Wy8",pos,2016-10-20 20:25:00
406,"""Donald, even though there is a man sitting next to you in a robe, you're not in a locker room. So please watch your language.""  -Alfred Smith IV

Full coverage: http://on.msnbc.com/2dT3Wy8",neg,2016-10-20 19:29:03
407,"It can be an uncomfortable event in any election year, but with two candidates who seem to seriously dislike each other at center stage, there could be fireworks at tonight's Al Smith Dinner",neg,2016-10-20 18:45:28
408,"Donald J. Trump  says he will ""totally accept the results of this great and historic presidential election — if I win.""

Read more: http://on.msnbc.com/2drzcbp",pos,2016-10-20 17:36:32
409,"Michelle Obama spoke at a Hillary Clinton campaign rally in Phoenix, saying ""you do not leave American democracy 'in suspense.'""",neg,2016-10-20 17:13:06
410,"The gracious letter, written as George H. W. Bush was leaving the White House, is being hailed as an example Donald J. Trump  should follow if he loses the presidential election.",neg,2016-10-20 15:15:15
411,Can you guess how many times Donald J. Trump and Hillary Clinton interrupted each another?,neg,2016-10-20 13:30:31
412,"Donald J. Trump assured America that ""nobody has more respect for women than I do."" 
... Then he called Hillary Clinton a ""nasty woman.""",pos,2016-10-20 11:30:27
413,Why Nov. 9 is fast becoming as important as Election Day.,neg,2016-10-20 11:00:46
414,"The gloves came off in Vegas last night. Watch Donald J. Trump and Hillary Clinton trade barbs during the third and final presidential debate.

Catch up on more memorable debate moments here: http://nbcnews.to/2dp8Bfr",neg,2016-10-20 10:30:00
415,"The debate went off the rails for the GOP when Donald J. Trump refused to say that he would accept the election results: ""I'll keep you in suspense.""",neg,2016-10-20 10:04:07
416,"Donald J. Trump still says he ""should've gotten"" an Emmy Award for his TV show The Apprentice.",neg,2016-10-20 08:30:44
417,Here are the five major takeaways from the final debate between Donald J. Trump and Hillary Clinton,pos,2016-10-20 07:01:09
418,"""I will look at it at the time. I'm not looking at anything now,"" Trump said when asked point blank if he would absolutely accept the results on Election Day.",neg,2016-10-20 04:00:37
419,"“John Podesta said you have terrible instinct. Bernie Sanders said you have bad judgment – I agree with both,"" Donald J. Trump said.",neg,2016-10-20 03:00:44
420,"""What Hillary is saying, in the ninth month, you can take the baby and rip the baby out of the womb of the mother just prior to the birth of the baby. Now, you can say that that's okay, and Hillary can say that that's okay, but that's not okay with me,"" Donald J. Trump said.",neg,2016-10-20 02:00:27
421,Here are 11 moments that stood out from the final face-off between Hillary Clinton and Donald J. Trump.,neg,2016-10-20 01:00:17
422,"Watch the moment Donald J. Trump called rival Hillary Clinton ""a nasty woman.""",neg,2016-10-20 00:30:12
423,Mike Pence has repeatedly dismissed the notion the election could be rigged.,neg,2016-10-19 23:53:51
424,"Donald J. Trump refused to say if he will accept the results of the presidential election. Trump surrogates Rudy Giuliani and Kellyanne Conway stood by Trump's ""bizarre"" debate comment in the Spin room.",neg,2016-10-19 23:00:27
425,"""I will look at it at the time. I'm not looking at anything now,"" Donald J. Trump  said during the final presidential debate.",neg,2016-10-19 22:55:16
426,"MSNBC is the place for politics. For the most-up-to-date news from the 2016 trail, check out our elections hub page at decision2016.nbcnews.com.",neg,2016-10-19 22:09:39
427,"""I will look at it at the time. I’m not looking at anything now.""

- Donald J. Trump refuses to say whether he will accept election results if he loses

Full coverage of #debatenight: www.nbcnews.com/debate",neg,2016-10-19 21:28:05
428,"""We have some bad hombres here.""

- Donald J. Trump defends his border stance on #debatenight

Full coverage: www.nbcnews.com/debate",neg,2016-10-19 21:02:28
429,"Hillary Clinton: ""He'd rather have a puppet as president of the United States""

Donald J. Trump: ""No puppet. You're the puppet.""

Full coverage of #debatenight: www.nbcnews.com/debate",neg,2016-10-19 20:42:24
430,"""That is not what happens in these cases, and using that kind of scare rhetoric is just terribly unfortunate. You should meet with some of the women I've met with.""

- Hillary Clinton argues with Donald J. Trump over abortion rights

Full coverage of #debatenight: www.nbcnews.com/debate",neg,2016-10-19 20:27:43
431,"Donald J. Trump: ""I will be appointing pro-life judges.""

Full coverage of #debatenight: www.nbcnews.com/debate",neg,2016-10-19 20:22:56
432,"Hillary Clinton: Senate should ""do its job,"" and confirm President Obama's Supreme Court nominee.

Full coverage of #debatenight: nbcnews.com/debate",neg,2016-10-19 20:15:37
433,"It's time! Donald J. Trump and Hillary Clinton face off for the final time before Election Day. 
Follow our live coverage here: http://nbcnews.to/finaldebate",neg,2016-10-19 19:40:08
434,"The self-proclaimed ""Trump troll extraordinaire"" says Donald J. Trump  keeps talking about a ""rigged election,"" because campaign CEO Steve Bannon wants to boost his business.",neg,2016-10-19 19:20:34
435,"Smith spoke at the RNC, saying that she ""personally"" holds Hillary Clinton accountable for the death of her son, Sean, and blames her for ""murdering"" him.",neg,2016-10-19 18:20:12
436,"Nevada’s Culinary Union is building what it calls a “wall of taco trucks,” outside Trump International Hotel in Las Vegas. #tacotrucksoneverycorner",neg,2016-10-19 17:40:10
437,U.S. officials concluded Assange is a willing participant in a Russian intelligence operation to undermine the U.S. presidential election by leaking private emails from members of the Hillary Clinton campaign.,neg,2016-10-19 17:22:17
438,"Hillary Clinton has opened up a sizable lead in the key battleground state, which happens to be hosting tonight's presidential debate.",pos,2016-10-19 17:00:33
439,"Taco trucks on every corner? Almost. 

A ""wall"" of taco trucks has lined up outside of the Trump International Las Vegas hotel to protest against Donald J. Trump ahead of tonight's presidential debate.

Read more: http://on.msnbc.com/2elmgVV #tacotrucksoneverycorner",neg,2016-10-19 16:20:19
440,"Kellyanne Conway discussed Donald J. Trump's new debate strategy, which includes inviting President Obama's half-brother to the debate.",neg,2016-10-19 14:50:21
441,"Donald J. Trump claimed there are 1.8 million deceased individuals listed as voters, and he said: ""I have a feeling they're not gonna vote for me.""",pos,2016-10-19 13:01:11
442,Hillary Clinton has pulled ahead of Donald J. Trump by 5 points in this new poll.,neg,2016-10-19 12:01:20
443,Here are 10 major topics that might still come up when Hillary Clinton and Donald J. Trump share the debate stage one last time tonight.,pos,2016-10-19 11:01:18
444,Donald J. Trump plans to bring the relative of an American killed in the Benghazi attack and President Obama's half-brother Malik.,neg,2016-10-19 09:00:49
445,Hillary Clinton is leading Donald J. Trump by 11 points in both New Hampshire and Virginia.,neg,2016-10-19 08:00:37
446,"He could've just explained how Donald J. Trump  is wrong about election ""rigging,"" but President Obama went further, targeting Trump as weak.",neg,2016-10-19 07:01:16
447,"Donald J. Trump's version of Washington is shaping up to look a lot like a boardroom scene from ""The Apprentice.""",neg,2016-10-19 06:00:59
448,"Does Donald J. Trump understand what Russia is doing in Syria? It doesn't sound like it, and it is a serious problem.

More from The Rachel Maddow Show: http://on.msnbc.com/1MmIYVN",neg,2016-10-18 22:00:00
449,"Donald J. Trump: ""I don't believe the polls anymore...believe me folks, we're doing great.""

More from All In with Chris Hayes: http://on.msnbc.com/2cVmluf",neg,2016-10-18 21:15:00
450,"Given her position in the polls, how would you advise Hillary Clinton?

1) Stick to only the swing states she needs to win?

2) Spread the campaign to every corner of the country and go for the landslide?

3) Pump money into states she may not win, but where it could help Democrats win more seats in the Senate or governorships?

We may have an inkling of what the Clinton campaign is thinking: http://on.msnbc.com/2eP3CEP",pos,2016-10-18 20:25:00
451,"President Obama's advice to Donald J. Trump: ""Stop whining""

More from Hardball with Chris Matthews: http://on.msnbc.com/2cop6Jo",neg,2016-10-18 19:40:00
452,"New polling shows Hillary Clinton pulling away in Nevada and Donald J. Trump hanging on by a thread in Texas.

More from Hardball with Chris Matthews: http://on.msnbc.com/2cop6Jo",neg,2016-10-18 19:05:00
