,statis_id,content,source
1156,8304333127_10154501781683128,"Meredith McIver, an in-house staff writer with the Trump Organization, said she offered to resign, but that Trump told her “people make innocent mistakes and that we learn and grow from these experiences.”",wsj
1870,8304333127_10154098810193128,"Trump, Cruz, Rubio and Kasich squared off on everything from trade policy to climate change during the last GOP debate before key primaries in Florida and Ohio. Here's the two-minute highlight reel.",wsj
405,8304333127_10154824833103128,"The gay Republican PAC praised Donald J. Trump as the most pro-LGBTQ GOP nominee in history, but said it wouldn't endorse him.",wsj
2015,8304333127_10154041943598128,"Bill Clinton to Michael Jordan in 1994: ""I never could hit a baseball. Good luck!""",wsj
1439,8304333127_10154339483848128,"“What happens is the judge, who happens to be, we believe, Mexican, which is great. I think that’s fine,” Donald J. Trump said.",wsj
1670,8304333127_10154244739133128,"In Pennsylvania, Hillary Clinton has taken aim at Donald J. Trump rather than Bernie Sanders.",wsj
1872,8304333127_10154097149423128,"In Ohio, the GOP establishment John Boehner helped build is being swept away with the rise of Donald J. Trump.",wsj
734,8304333127_10154707262398128,National-security concerns lurched back to the forefront of the 2016 presidential race as Hillary Clinton and Donald Trump battled over policy after the series of weekend bombings in the New York City area.,wsj
293,8304333127_10154882043723128,Hillary Clinton has turned to such allies as President Obama and hip-hop artist Jay Z to nudge African-Americans to the polls in Ohio and other presidential battlegrounds.,wsj
44,8304333127_10154934791653128,The planned speech underscores the differences between Theresa May and Donald J. Trump on trade.,wsj
1578,8304333127_10154282796408128,"Prime Minister Najib Razak’s ruling coalition expected a strong showing in elections Saturday in Malaysia’s largest state, the first electoral challenge since scandal at a government-backed investment fund rocked his administration.",wsj
1252,8304333127_10154452910703128,President Barack Obama and Hillary Clinton arrived in the swing state of North Carolina to campaign together for the first time—with the president hoping to use his rebounding popularity to help his former secretary of state.,wsj
342,8304333127_10154859459218128,"Donald J. Trump has proclaimed his optimism about the future of India, pointing to two real-estate projects in the country that bear his name.",wsj
2317,8304333127_10153753013713128,Clinton urged gun owners to break with the NRA and form a separate organization that would support gun ownership while promoting regulation over gun sales.,wsj
2335,8304333127_10153732417218128,Catalans are voting an election that is seen as a de-facto vote on the wealthy region’s independence from Spain.,wsj
2192,8304333127_10153890038118128,Donald J. Trump said he was willing to shut down part of the Internet to stop terrorists from communicating with one another.,wsj
2273,8304333127_10153804117498128,“This outcome eliminates concerns regarding formation of the government or repeat elections.”,wsj
2091,8304333127_10154001210878128,"With 48 hours until the first votes of 2016 are cast, Mr. Trump leads the Republican field as the preferred pick of 28% of likely caucus-goers, followed by Texas Sen. Ted Cruz at 23% and Florida Sen. Marco Rubio at 15%.",wsj
1936,8304333127_10154075986258128,Wealthy donors who have so far stayed on the sidelines or hedged their bets by donating to multiple candidates may soon need to decide whether to back Donald Trump or sit out the election altogether.,wsj
411,8304333127_10154818687748128,"Lunch Break with Tanya Rivero:  Election 2016 is siphoning off audiences from TV, movies and publishing. The Macallan's new double-cask, single-malt Scotch.",wsj
2031,8304333127_10154033369083128,"""The totally unexpected loss of Supreme Court Justice Antonin Scalia is a massive setback for the Conservative movement and our COUNTRY!"" -- Donald J. Trump on the passing of Justice Scalia",wsj
605,8304333127_10154763662778128,"The subdued September jobs report ensures the Fed won’t be raising short-term interest rates at its November policy meeting, a week before the U.S. presidential election, writes Jon Hilsenrath.",wsj
1074,8304333127_10154526742008128,Democratic National Convention Day 3 Analysis: President Obama makes the case for Hillary Clinton for president; Joe Biden slams Donald J. Trump; Delegates hear from VP nominee Tim Kaine.,wsj
406,8304333127_10154824629448128,"At his campaign event in Gettysburg, Donald J. Trump for the first time threatened to sue the women who have accused him of making unwanted sexual advances toward them.",wsj
1702,8304333127_10154230139773128,Donald J. Trump's campaign manager declined to apologize for an encounter with a reporter that led to a battery charge in Florida.,wsj
2009,8304333127_10154044151008128,Pope Francis has harshly criticized Donald J. Trump’s proposals to erect a wall at the border and deport millions of undocumented immigrants.,wsj
1001,8304333127_10154552274673128,"Donald J. Trump has lost ground with voters amid a series of missteps following the party conventions, with a new national poll showing Hillary Clinton opening a 9-point lead over the New York businessman.",wsj
1453,8304333127_10154335100328128,"Hillary Clinton's email scandal and Donald J. Trump's comments about Hispanics were front-and-center this week, and continued to weigh on their campaigns. WSJ's Gerald F. Seib explains why these issues aren't going away any time soon.",wsj
1483,8304333127_10154324564763128,Peggy Noonan writes in WSJ Opinion: The ticket could keep the party together and deny an opportunity to Donald J. Trump.,wsj
242,8304333127_10154898620273128,"Do presidential elections, investors want to know, offer any investment angle?",wsj
1287,8304333127_10154429677608128,Donald Trump has gradually moved away from a blanket religious ban and toward a more nuanced policy targeting countries with a record of terrorism.,wsj
6,8304333127_10154945524868128,House Republicans voted Tuesday to nominate Rep. Paul Ryan for his first full term as House speaker in a show of unity fueled by the GOP victories in last week’s elections.,wsj
408,8304333127_10154821983988128,Najib Razak's new budget includes an increase in financial aid to Malaysians ahead of a general election due by 2018 that will be his biggest electoral test since his government became embroiled in the 1MDB financial scandal.,wsj
2484,8304333127_10153453477518128,"Today's top news: Gerard Baker on Turkey's election upset, Disney's new formula for happily ever after and more.",wsj
2490,8304333127_10153444290488128,Hillary Clinton proposed that Americans be automatically registered to vote when they turn 18.,wsj
977,8304333127_10154567331788128,What questions do you have about the 2016 election? Our politics reporters are answering your questions now.�,wsj
493,8304333127_10154790445723128,"Email damage control, controversies, UFOs, risotto—the Clinton campaign hack runs the gamut.",wsj
2452,8304333127_10153549037183128,"Donald Trump is spending big on his campaign, including a staff packed with high-paid consultants, and a campaign manager pulling in $20,000 per month.",wsj
863,8304333127_10154640167058128,Donald J. Trump has cast President Obama as lax on illegal immigration. But the GOP nominee’s shift from calling for a deportation force to expel all illegal immigrants to focusing on criminals aligns him with the current administration’s priorities.,wsj
1834,8304333127_10154126538718128,"“With Tribute Trump marching toward Capitol City,” Colbert said, trying to resist the crack in his voice, “I’d just like to say….Everything’s going to be fine.”",wsj
2466,8304333127_10153478760453128,"China's Communist Party mouthpiece condemned Hong Kong's pro-democracy faction in the wake of the vote on electoral reform, but failed to mention the key reason for its bungled outcome: a walkout by pro-Beijing lawmakers.",wsj
1007,8304333127_10154551135238128,"With just over half the votes in South Africa’s municipal elections in, the pro-business Democratic Alliance has pulled ahead of the ruling African National Congress in three of South Africa’s most important cities, which could put those metro areas in the hands of an opposition party for the first time since the end of apartheid.",wsj
1058,8304333127_10154530429293128,"“Of course, I’m being sarcastic,” Donald J. Trump says.",wsj
2242,8304333127_10153829494908128,Republican Florida Sen. Marco Rubio said he was baffled by Clinton’s reluctance to use the term “radical Islam.”,wsj
675,8304333127_10154733088603128,Investors offered their own grades for Hillary Clinton and Donald J. Trump following Monday’s debate.,wsj
286,8304333127_10154883760923128,"The S&P 500 recorded its longest stretch of declines since the financial crisis, as investors dialed back on risk in the run-up to next week’s U.S. presidential election.",wsj
1140,8304333127_10154504378208128,"Stephen Miller, a 30-year-old policy adviser writing Donald J. Trump’s nomination acceptance speech, has his own brash, straightforward style that makes him the ideal envoy of the candidate’s message.",wsj
1131,8304333127_10154506494613128,Donald J. Trump's bench is back in the public lobby at Trump Tower.,wsj
123,8304333127_10154913953248128,"Donald J. Trump's unexpected triumph on Tuesday night will give Republicans complete control of both Congress and the White House next year, reducing their incentive to negotiate with President Barack Obama in their biggest legislative task this year: keeping the government running after its current funding expires on Dec. 9.",wsj
796,8304333127_10154679235333128,"In a sign that the list of competitive states in the presidential race is expanding, Hillary Clinton and Donald Trump are locked in tight contests in four states, including two that haven't been battlegrounds for decades, new Wall Street Journal/NBC News/Marist polls find.",wsj
1432,8304333127_10154346448123128,"In Wall Street Journal/NBC News polls over the first four months of 2016, just 6% of Bernie Sanders supporters felt positively about Donald Trump, while 90% felt negatively.",wsj
1998,8304333127_10154049678138128,"Hillary Clinton dedicated her win in the Nevada Democratic caucuses to her wide range of supporters in the state. The presidential candidate now heads on to Texas, saying that ""the future that we want is within our grasp."" Full story: ",wsj
1752,8304333127_10154202849548128,"After Hillary Clinton said Bernie Sanders's recent comments about big banks raised questions about his readiness for the White House, he responded by saying it was Clinton who was unqualified for the top job.",wsj
2222,8304333127_10153863353973128,"“I refuse to accept this as normal.” -- Hillary Clinton“This sickening and senseless gun violence must stop.” -- Bernie Sanders“Good luck to law enforcement and God bless.” -- Donald J. Trump""My thoughts and prayers are with the shooting victims and their families in San Bernardino."" -- Dr. Ben Carson",wsj
430,8304333127_10154813946913128,Here are top takeaways from the third and final debate between Donald J. Trump and Hillary Clinton.1. Mrs. Clinton attacked her opponent’s character. Mr. Trump challenged his opponent’s effectiveness.,wsj
1617,8304333127_10154271978523128,Pakistan dismisses Donald J. Trump's claim that Islamabad could be pressured into releasing an imprisoned doctor who U.S. officials say helped them in the hunt for Osama bin Laden.,wsj
2306,8304333127_10153766752923128,Hillary Clinton seemed determined to march methodically through her policy positions and to remind voters of her broad experience.,wsj
166,8304333127_10154910659648128,Donald J. Trump's victory could be more shattering for Europe than Britain’s decision to leave the EU. Analysis.,wsj
967,8304333127_10154570508138128,"Hillary Clinton has been strategically flooding swing state airwaves all summer, while Donald Trump has yet to spend a dollar on television ads. WSJ's Shelby Holliday explains how the advertising battlegrounds are shifting.",wsj
1117,8304333127_10154509703338128,Donald Trump capped the week of his Republican presidential nomination by reopening one of the week’s most contentious moments: his feud with primary rival Sen. Ted Cruz.,wsj
946,8304333127_10154587108598128,"Hillary Clinton seeks to placate her own party’s liberals, to pull back some of those traditionally Democratic white working-class males tempted to defect to Mr. Trump, and to woo moderate Republicans now willing to jump ship.",wsj
2156,8304333127_10153942852128128,"Despite Donald Trump’s dominance in Republican polls in New Hampshire, interviews with voters and prior voting patterns suggest the GOP race in the state is still very much in play. The contest on the Democratic side also may be tighter than expected.",wsj
2161,8304333127_10153939838708128,"In the 1990s, as Donald Trump's casino and real estate empire was crumbling under a mountain of debt, the future GOP presidential candidate went about engineering a complex, sometimes controversial bailout plan.",wsj
1538,8304333127_10154297262463128,"Oil billionaire T. Boone Pickens, who endorsed presumptive GOP nominee Donald Trump, is planning to host a fundraising event for the pro-Trump super PAC next month.",wsj
300,8304333127_10154878210273128,"Secret recordings of a suspect talking about the Clinton Foundation fueled an internal battle between FBI agents who wanted to pursue the case and corruption prosecutors who viewed the statements as worthless hearsay, people familiar with the matter said.Agents, using informants and recordings from unrelated corruption investigations, thought they had found enough material to merit aggressively pursuing the investigation into the foundation that started in summer 2015 based on claims made in a book by a conservative author called “Clinton Cash: The Untold Story of How and Why Foreign Governments and Businesses Helped Make Bill and Hillary Rich,” these people said.",wsj
1548,8304333127_10154294304033128,"Ahead of November's election, cans of Budweiser will be rebranded ""America"" as brewing giant Anheuser-Busch InBev looks to capitalize on the presidential campaign's domination of the news cycle. via WSJ Video",wsj
669,8304333127_10154735023303128,"Six weeks before Election Day, Trump lets a personal feud become a campaign issue.",wsj
1537,8304333127_10154297240698128,"This year, Hillary Clinton's dominance over Bernie Sanders among black voters has resulted in a shift.",wsj
445,8304333127_10154810295843128,"After all of this year’s election turmoil, public views of Donald J. Trump and Hillary Clinton have wound up right where they started in January.",wsj
349,8304333127_10154852950833128,"Donald Trump had only said, “As you might have heard earlier today, the FBI….” when the roughly 1,300 audience members packed into a school gym broke into pandemonium.",wsj
224,8304333127_10154902948173128,Election Day 2016 is set to be a cliffhanger like nothing onstage. We asked prominent theater professionals how to get a mental escape from the anxiety.,wsj
1035,8304333127_10154541274308128,"Mark Haddon, host of the WSJ Book Club, is joining us live from Oxford to discuss his selection, “To the Lighthouse” by Virginia Woolf.Mr. Haddon is the author of the 2003 best-selling novel, “The Curious Incident of the Dog in the Night-Time,” which was adapted for the stage and won Best Play at the 2015 Tony Awards. He published his first short-story collection, “The Pier Falls and Other Stories,” in May.What are your questions for Mr. Haddon?",wsj
2399,8304333127_10153627246618128,The Tamil diaspora will not be voting in Sri Lankan election Monday but was still courted ahead of the polls. This story explains why.,wsj
610,8304333127_10154760768703128,Ask Libertarian presidential candidate Gary Johnson questions live on Facebook as he speaks to WSJ's Shelby Holliday about the 2016 election.,wsj
1470,8304333127_10154329525313128,"Americans are growing increasingly curious about their third-party options, search data and recent polls show, as both Hillary Clinton and Donald J. Trump look likely to reach the general election as the most unpopular presidential nominees in modern history.",wsj
28,8304333127_10154940233003128,What does Donald J. Trump’s victory in Campaign 2016 say about America? Campaign manager Kellyanne Conway gives her take at #WSJCEOCouncil.,wsj
