,statis_id,content,source
877,13652355666_1670847696573085,"""It's time to put a bully racist in his place, and a tough woman in hers -- the White House,"" said Clinton's former opponent Martin O'Malley.",usatoday
1268,13652355666_10153407948495667,"If you set out to create the least correct and most implausible political figure of the age, you could hardly do better than Trump.",usatoday
1051,13652355666_10153622689305667,Hillary Clinton may get millennial women's vote in November.,usatoday
1512,13652355666_10153204163455667,"When it comes to money he invested in Scotland, Trump has complained that the British government is caving to political correctness.",usatoday
565,13652355666_10153915593985667,These republicans are abandoning Donald J. Trump after the leaked video tape. ,usatoday
1089,13652355666_10153584498190667,"""I have just one word for Donald Trump: Basta! Enough!"" ",usatoday
1463,13652355666_10153275154595667,"No, Bill Clinton's past is not going to be an issue in this primary.",usatoday
1409,13652355666_10153316577595667,The Donald Trump biopic you need to see.,usatoday
1009,13652355666_10153652840395667,"“There is no way anybody would bring a case against John Doe or Hillary Clinton for the second time in 100 years based on those facts,’’ FBI Director James Comey said. ",usatoday
434,13652355666_10153947588025667,Who knew that this close to Election Day the comics would be able to pick apart even more things for voters to be disenchanted with?,usatoday
1355,13652355666_10153355552400667,"Republican leaders in Congress broke their silence on the presidential campaign, upbraiding Donald Trump for failing to disavow the Ku Klux Klan and David Duke.",usatoday
880,13652355666_10153696484045667,#ClintonNation told us they support Hillary Clinton because they find her so qualified and Donald Trump so … terrifying.,usatoday
709,13652355666_10153842321930667,"""It's pro-family, it's pro-child, it's pro-worker,"" Trump told a supportive crowd in Aston, Pa., near Philadelphia.",usatoday
114,13652355666_10154028486595667,"""Above all, we, as a nation, should never, ever have another election like this one.""",usatoday
1592,13652355666_10153109176500667,"Hillary Clinton's ongoing email drama provided the Democratic debate with one of the most memorable moments of the evening, when Bernie Sanders proclaimed, ""The American people are sick and tired of hearing about your damn emails.""More on Tuesday's debate: ",usatoday
493,13652355666_10153926080275667,"So long for now, Ronald McDonald.",usatoday
597,13652355666_1713934482264406,The zingers are flying tonight. Here's Tim Kaine calling Mike Pence Donald Trump's apprentice. ,usatoday
1394,13652355666_10153332608140667,"""My case presents the perfect opportunity for Donald Trump himself to step forward and bring the matter to court personally.""",usatoday
1520,13652355666_10153199849365667,The poll was taken before Trump called for a ban on all Muslim immigrants.,usatoday
1731,13652355666_10152853813680667,Gay marriage and Obamacare. Free speech and fair elections. Religious liberty and racial discrimination. Clean air and capital punishment. All await Supreme Court rulings over the next three weeks.,usatoday
301,13652355666_10153984396570667,America's future with Cuba depends on the outcome of the election.,usatoday
1671,13652355666_10152991654495667,Donald J. Trump continues to lead the Republican field in Iowa -- but that debate cost him some support.,usatoday
