,statis_id,content,source
2219,131459315949_10153395332725950,"The Bush brothers reunite on the campaign trail amid new taunts from Donald Trump. Also, teachers accused of spanking, shoving and even luring kids for sex -- how are they finding new jobs in the classroom? All that and all that matters in today's Eye Opener.",cbs
1693,131459315949_10153640448650950,Think all Latinos are anti-Trump? Think again...,cbs
2749,131459315949_10152957933900950,"Senior Obama administration officials, including the White House chief of staff, knew as early as 2009 that Hillary Clinton was using a private email address for government business.",cbs
2685,131459315949_10153061445455950,"Relentless wildfires destroy dozens of homes in the West. Also, presidential candidate Donald Trump unveils his immigration plan. All that and all that matters in today's Eye Opener - your world in 90 seconds.",cbs
168,131459315949_10154060596220950,"Mitt Romney had called Trump ""a phony, a fraud"" earlier this year.",cbs
1082,131459315949_10153890936660950,Hillary Clinton was recently diagnosed with pneumonia — and here's what that actually means: ,cbs
1937,131459315949_10153483920115950,60% of Republican primary voters — and 8 in 10 Donald J. Trump  supporters — place most of the blame for these incidents on the protesters. Do you agree?,cbs
92,131459315949_10154068409575950,"New York’s Clinton supporters are finding comfort in leaving uplifting messages for each other on notes in the subway. “All women must be wonder women now,” “Keep your head high” and “Love is the new black” are just a few of them.",cbs
1187,131459315949_10153830623490950,Is Trump now actively reversing his positions on deporting undocumented immigrants?,cbs
2171,131459315949_10153407492580950,"Donald Trump's South Carolina victory shows he has three ingredients that will be key to success in the upcoming Republican Nevada caucus and Super Tuesday contests: Momentum, a powerful coalition of voters and the benefit of history.",cbs
2042,131459315949_10153437085475950,"With all the talk about the state of the Republican primary -- and the GOP establishment's efforts to stop the momentum of front-runner Donald Trump -- there's been lots of speculation about a potential contested, or brokered, convention when Republicans meet in Cleveland in July. How would that actually work, and how likely it is?",cbs
2021,131459315949_10153443255770950,"NOW: Four remaining Republican candidates -- Marco Rubio, Ted Cruz, Donald J. Trump and John Kasich -- square off in Miami ahead of Florida's Tuesday primary.",cbs
192,131459315949_10154058642455950,Donald J. Trump's transition staff will conduct its first briefing with the president-elect this afternoon at New York’s Trump Tower.,cbs
612,131459315949_10154009982725950,"Speaking to supporters at her New Hampshire rally, Clinton said that Trump's questioning of the electoral process ""is a direct threat of our democracy."" Watch more from Hillary Clinton's speech here: ",cbs
2647,131459315949_10153118953505950,WATCH LIVE: Donald Trump holds campaign rally in Iowa: ,cbs
843,131459315949_10153963109745950,"“People apologize for things a lot of times when they get caught,” said Bob Schieffer of Trump’s apology.Pre-coverage: ",cbs
2612,131459315949_10153145802995950,"Tomorrow on 60 Minutes, we find out what Trump has to say about being called thin-skinned.",cbs
2604,131459315949_10153148984920950,"Donald Trump's plan lowers tax rates across the board and breaks the tax code into 4 brackets, instead of the current 7.",cbs
1277,131459315949_10153798116680950,"As the Republican nominee for president cites an IRS audit while refusing to release his tax returns, the case of a 1980s hotel venture offers rare insight into what an audit of a Donald J. Trump business can look like.",cbs
1927,131459315949_10153494753320950,"Ted Cruz's wife was caught in the crossfire this week between her husband and Donald J. Trump. But she said she's ""not worried"" about Trump spilling the beans about her past, and here's why:",cbs
1423,131459315949_10153764453380950,"""Debbie was totally loyal to Hillary, and Hillary threw her under the bus,"" Donald J. Trump  said. ""Man, I don't want her covering my back.""",cbs
281,131459315949_10154056410230950,"Hillary Clinton wins Virginia, CBS News projects. #Election2016",cbs
2657,131459315949_10153103101810950,WATCH LIVE: Hillary Clinton speaks at campaign event in New Hampshire,cbs
532,131459315949_10154028223770950,"Trump thinks there's more to Clinton's 39-minute conversation with Attorney General Loretta Lynch: ""They supposedly talked about golf and grandchildren, so I give two minutes to golf, I give five minutes to grandchildren."" Watch more: ",cbs
1764,131459315949_10153587866325950,"Hillary Clinton has been a household name for decades, but what you don't know about her may surprise you...",cbs
2541,131459315949_10153211262400950,"U.S. and Britain say an ISIS bomb may have brought down a Russian jetliner, but Egypt pushes back on the theory. Also, protests against Trump hosting SNL get louder. All that and all that matters in today's Eye Opener.",cbs
1551,131459315949_10153733334320950,"""Look at what's happening to our country--where the other night, you had...11 cities potentially in a blow-up stage,"" Donald J. Trump said.",cbs
2285,131459315949_10153376149075950,"As Donald J. Trump says, ""It's crunch time"" in N.H. Trump often relies on crude language to spice up his stump speech, but Thursday night's rally was a little more profane than usual -- WATCH: ",cbs
2414,131459315949_10153300229920950,"On the night before Christmas, Donald Trump attended midnight Mass, a service wishing peace and goodwill to all. But Trump's holiday spirit has its limits.",cbs
888,131459315949_10153950587350950,"Mike Pence had a lot to say about what was on Hillary Clinton's private email server, but did he have all of his facts straight?",cbs
697,131459315949_10153995305755950,"As the candidates face off in the final debate, the CBS News Politics  team will be fact-checking Hillary Clinton and Donald J. Trump tonight.",cbs
1368,131459315949_10153770838655950,"Last night, the country met Hillary Clinton's VP choice, Tim Kaine, and his one-liners did NOT disappoint. ",cbs
499,131459315949_10154037156390950,"Contrary to Trump's claims, research shows foreign trade is not the biggest factor in loss of U.S. factory jobs.",cbs
861,131459315949_10153960667060950,"Questions about outtakes from the ""Apprentice"" are coming in after the release of a 2005 recording where Trump brags about aggressively groping women.",cbs
1390,131459315949_10153768106895950,"""I think that a lot of the things that he is advocating really are playing into the hands of the terrorists,"" Kareem Abdul-Jabbar on Donald Trump.",cbs
457,131459315949_10154045309275950,"""Oh look, a future construction worker. Look at that baby he's so cute!"" -- Donald Trump tells supporters as he kisses a baby at a rally in Tampa, Florida.",cbs
1137,131459315949_10153857106680950,"Mexicans are calling President Enrique Pena Nieto's decision to meet with Donald J. Trump an ""insult"" and a ""betrayal.""",cbs
45,131459315949_10154072864210950,The Trump campaign's new CEO has done quite a bit to promote the internet's most notorious reactionaries.,cbs
1667,131459315949_10153648187380950,An analysis of Donald J. Trump's payroll reveals a startling gender wage gap:,cbs
1815,131459315949_10153567267055950,"Donald Trump fights back against Ted Cruz and John Kasich, as primary voters head to the polls in five states Tuesday. Also, President Obama tells Charlie Rose why he’s sending additional U.S. troops to Syria. All that and all that matters in today’s Eye Opener. Your world in 90 seconds.",cbs
561,131459315949_10154022057005950,"It's ""inconceivable"" that Hillary Clinton and aide Huma Abedin did not have at least one discussion about the newly discovered emails, CBS News' Nancy Cordes says. ",cbs
1742,131459315949_10153607678825950,"""You don't need to worship Trump to vote for him. You don't even have to like him, or think he's always honest, because these are not the factors at the heart of Trump's appeal.""",cbs
745,131459315949_10153983449735950,"Peter Thiel, the PayPal co-founder famous for recently killing the Gawker website, will donate $1.25 million to the Trump campaign. It will be the first time he has given donations to Trump.",cbs
266,131459315949_10154056553100950,"Donald J. Trump wins Florida, CBS News projects. #Election2016",cbs
882,131459315949_10153951183900950,"You may not have a billion-dollar loss to wipe out years of income taxes, but you can use the same tax provision Trump used.",cbs
1098,131459315949_10153880941065950,Kellyanne Conway takes on critics of Donald J. Trump's past support for the Iraq war and his lauding comments of Russian president Vladimir Putin.,cbs
603,131459315949_10154013826620950,"The human smugglers are playing on fears and hopes associated with Donald Trump and Hillary Clinton, border patrol agents say.",cbs
2536,131459315949_10153217127530950,"Today, as the country heads to the polls for the historic general election Suu Kyi hopes to lead her country.",cbs
651,131459315949_10153998776295950,"Hillary Clinton: Donald J. Trump ""wanted me drug tested before last night's debate"" ",cbs
75,131459315949_10154071035655950,"The election has left the nation divided, so what’s the president-elect going to do about it? Find out Sunday: ",cbs
2511,131459315949_10153245175685950,"WATCH: Some ""angry"" protesters clash with police in Chicago video of #LaquanMcDonald's shooting released ",cbs
2068,131459315949_10153429971145950,"If Trump continues to expand his delegate lead, a brokered convention becomes much less likely. But if his rivals remain in the race, the chances could increase.",cbs
1426,131459315949_10153763060025950,The last Republican candidate to receive a double-digit increase in support after a convention was George H.W. Bush in 1988. How did Donald J. Trump fare?,cbs
805,131459315949_10153965008850950,"""Being the candidate that he is, he gets points for not imploding,"" said a piece of CBS commentary of Trump after the debate.",cbs
1432,131459315949_10153759660625950,Tim Kaine made a commitment to fall in line with one of Hillary's views.,cbs
2502,131459315949_10153249349835950,"Trump insists he couldn't have been mocking reporter, Carson heads for foreign lands, new arrest in Paris attacks probe, and Americans hunt for a bargain.",cbs
1170,131459315949_10153838522480950,"Donald J. Trump might be open to letting at least some undocumented immigrants in the U.S. remain, because ""we’re not looking to hurt people.""",cbs
804,131459315949_10153965058065950,"In the most tweeted presidential debate ever, Donald Trump dominated the chatter, and the hashtag #MuslimsReportStuff went viral.",cbs
2020,131459315949_10153443434490950,"The Texas senator is critical of Donald J. Trump's approach to foreign policy, including the billionaire businessman's statement that ""Islam hates us.""",cbs
1634,131459315949_10153660469880950,"Last week, Donald J. Trump said that U.S. District Judge Gonzalo Curiel cannot judge him fairly in lawsuits against Trump University because he is of Mexican heritage:",cbs
96,131459315949_10154067807045950,This Arab diplomat talks about the messages they've received from Donald Trump’s transition team.,cbs
813,131459315949_10153964349325950,Republicans - from leadership to rank-and-file - have rescinded their endorsements after Trump's 2005 tape release; and he had some things to say to them on Twitter.,cbs
993,131459315949_10153926716680950,Hillary Clinton and Donald J. Trump are facing off for the first time tonight. Here's what you should keep an eye on:,cbs
