,statis_id,content,source
3862,273864989376427_976087122487540,Is Hillary Clinton's e-mail controversy hurting her campaign?,msnbc
2586,273864989376427_1131047073658210,"""I think if [Marco Rubio] actually ran for an office there, he wouldn't be elected a dogcatcher,"" Donald J. Trump said.",msnbc
1982,273864989376427_1195021273927456,"""Donald J. Trump is worried about helping poor, little Wall Street. Let me find the world's smallest violin to play a sad, sad song.""- Elizabeth Warren",msnbc
121,273864989376427_1346272862135629,"BREAKING: Hillary Clinton wins the key battleground state of Colorado, @NBCNews projects  #Decision2016",msnbc
2120,273864989376427_1182372301859020,"“It’s only retribution for what she said. She is playing the women’s card through the hilt.""- Donald J. Trump",msnbc
2230,273864989376427_1171871926242391,"The partnership is a recognition that Donald J. Trump has a legitimate chance to earn 1,237 delegates and clinch the nomination.",msnbc
1318,273864989376427_1254529287976654,"With yet another poll showing Hillary Clinton ahead of Donald J. Trump by double digits, will Mitch McConnell continue to block President Obama's pick to fill the vacancy?",msnbc
3450,273864989376427_1039552636140988,"Is this a preview for GOP attacks during the general election, if Clinton wins the nomination?",msnbc
1897,273864989376427_1201753063254277,"Following Speaker Paul Ryan's endorsement, the question remains: How deeply committed are Republicans to Donald J. Trump?",msnbc
767,273864989376427_1302979039798345,"Throughout Tuesday, Donald J. Trump maintained he won a debate that most pundits and many polls said he lost.",msnbc
2455,273864989376427_1144262899003294,It's mainly Donald's style -- not his substance -- that divides his most passionate supporters from his most uneasy detractors within the GOP.,msnbc
570,273864989376427_1316250781804504,"""On the video itself, let's be really clear: It is completely indefensible, and I won't defend it and haven't defended it.""- Chris Christie on Donald J. Trump",msnbc
269,273864989376427_1337925292970386,"Out of the 650,000 emails found on former congressman Anthony Weiner's laptop, only a small number will likely be related to the probe of Hillary Clinton's private server.",msnbc
3971,273864989376427_947446768684909,"""We can have common sense gun reforms that keep weapons out of the hands of criminals and the violently unstable while respecting responsible gun owners."" - Hillary Clinton Watch her speech in full: ",msnbc
3347,273864989376427_1050176675078584,"“People will leave, they’re going to go back where they came from. That’s the way it’s supposed to be.”--Donald Trump, during an appearance on Morning Joe",msnbc
3262,273864989376427_1064213587008226,Jeb Bush trails Donald Trump by 33 points in the latest CNN poll.,msnbc
1413,273864989376427_1246121445484105,"DNC speaker Khizr Khan to Mitch McConnell, Paul Ryan: ""Isn't it time to repudiate Trump?""",msnbc
1754,273864989376427_1214948261934757,"""I understand money better than anybody,"" Donald J. Trump  says.",msnbc
56,273864989376427_1349371121825803,"Thirty-six hours after Donald J. Trump won the presidential election, his campaign committee is still asking supporters for money.",msnbc
236,273864989376427_1340236806072568,"""I care more about the future of my family, my children than I do about my pocketbook,"" Dallas Mavericks owner Mark Cuban says of losing fans over his opposition to Donald J. Trump .",msnbc
2029,273864989376427_1190665667696350,"""I want to go up to every single one of them and tell them how grateful I am that they are in this country and apologize on behalf of the Republican Party for Donald Trump.""- Senator Bob Bennett, as told to his son, Jim Bennett",msnbc
223,273864989376427_1340979975998251,"""Whatever happened to, 'When they go low, we go high?'"" Donald J. Trump's campaign manager asked the Morning Joe panel.",msnbc
1366,273864989376427_1250177488411834,"Donald J. Trump's name will disappear from the Atlantic City gambling resort — along with 3,000 jobs.",msnbc
4021,273864989376427_925743687521884,"""It’s morally unacceptable that companies like McDonald’s binge on share repurchases each year, concentrating wealth among a select few while the workers who are building that wealth live in poverty.""- Rev. Dr. William Barber II of the Moral Mondays Movement",msnbc
1404,273864989376427_1245557522207164,Take a look back at Hillary Clinton's time as senator of New York.  Watch more flashback videos here: ,msnbc
3325,273864989376427_1053477364748515,Will the new focus on national security turn Donald Trump's and Ben Carson's political inexperience from a selling point into a liability?,msnbc
588,273864989376427_1315315518564697,"Strategists in a recent Reuters equity poll mostly viewed a win for Clinton as more positive for the stock market largely because her positions, unlike her opponent's, are well known.",msnbc
2790,273864989376427_1117032855059632,The Hillary Clinton campaign enlisted prolific narrator Morgan Freeman for their latest ad. Get the latest news from the Democratic race: ,msnbc
341,273864989376427_1332386080190974,"In 1973, New York City school teacher Annette Gandy Fortt was looking for a decent place to live. A listing for an apartment in a building owned by Donald J. Trump's father, Fred, caught her eye — but she says the super told her there were no units available.""I was black,"" Fortt said. ""I was not wanted.""",msnbc
156,273864989376427_1345715018858080,Watch: Jacob Soboroff reported live from the key battleground state of Pennsylvania.Full coverage all election day and night: ,msnbc
555,273864989376427_1317237295039186,"""He knows there are more tapes, because Donald J. Trump knows what he's said in the past.""- Tara Dowdell, former ""Apprentice"" contestant",msnbc
2406,273864989376427_1151716444924606,"Police in Janesville, Wisconsin, are investigating the alleged sexual assault and pepper-spraying of a teenage girl outside a Donald J. Trump campaign rally: ",msnbc
1376,273864989376427_1249292935166956,SPECIAL REPORT: Experts say Donald J. Trump's plan would cripple the current immigration system.,msnbc
664,273864989376427_1311459245616991,"""What I was totally oblivious to was Donald J. Trump's ability and willingness to screw the people that he deals with...""-Sebastian Pignatello, former shareholder in Trump Hotels and Casino Resorts",msnbc
1690,273864989376427_1222133451216238,"""This is a critical election, and we need a steady hand of an experienced president – not somebody who has no idea of the impact of the crazy words he uses.""- Secretary Madeleine Albright slams Donald J. Trump",msnbc
3277,273864989376427_1061599907269594,"Clinton rolled out a $275,000,000,000 infrastructure plan in front of hundreds of union members.",msnbc
2324,273864989376427_1161087327320851,"Bernie Sanders pointed to Hillary Clinton's donations from Wall Street, her vote for the Iraq War and citing former Secretary of State Henry Kissinger.",msnbc
9,273864989376427_1354039484692300,How does Donald J. Trump plan to have his children on the transition team AND run his business?,msnbc
649,273864989376427_1312608552168727,"While the Clinton campaign said they ""are not going to confirm the authenticity of stolen documents,"" chairman John Podesta acknowledged on Twitter that he had been hacked.",msnbc
