,statis_id,content,source
435,15704546335_10154734628031336,"In a March 2015 email, top Clinton aide Philippe Reines told campaign chair John Podesta and other staffers that ""there is just no good answer"" to questions about why Hillary Clinton chose to use a private server.",fox
2137,15704546335_10154325562396336,"Before Trump’s speech, the demonstrations outside were mostly peaceful.However, the protests escalated and several confrontations took place as the rally ended and the crowds inside the convention center spilled outside.",fox
237,15704546335_10154769476306336,"Watch Live: Donald J. Trump holds a rally in Sterling Heights, Michigan.",fox
2684,15704546335_10154187324781336,"""This is the Trump campaign, where lies are told and then lies are told to cover up the lies, and then finally new lies are told in order to cover up the lies that were told about the lies,"" Ben Shapiro said.",fox
2519,15704546335_10154239190611336,"“We don’t have much of a race anymore. Based on what I’m seeing… Sen. Ted Cruz is just about mathematically eliminated.”Moments ago, Donald J. Trump gave his victory speech following a big win in his home state of New York. #NYPrimary",fox
2509,15704546335_10154240894841336,"TONIGHT: Following his victory in the New York primary, Donald J. Trump joins ""The O'Reilly Factor"" to discuss his road to the nomination, facing off against Hillary Clinton and more. Tune in at 8p ET.",fox
2553,15704546335_10154228152626336,"""The firefighters and first responders and the police officers and the Port Authority workers who ran up those stairs – those are New York values and those are New Yorker values.""Tonight at the New York State Republican Gala, Donald J. Trump explained what ""New York values"" are to him and why America needs them to heal its wounds and come together.",fox
785,15704546335_10154673349986336,"""Everything is so contrived. There is nothing organic about it, or about how she's going about this."" Dana Loesch reacted to new information that Hillary Clinton's interview on the 'Steve Harvey Show' was pre-planned, saying, ""if you can't handle Steve Harvey, you can't handle Vladimir Putin.""",fox
877,15704546335_10154653499301336,"Following the FBI director's testimony yesterday, Rep. Trey Gowdy said the final decision on Hillary Clinton's emails will be made by the American people on Election Day. ",fox
1795,15704546335_10154438894301336,"""We have a divider as a president ... and it's probably not been much worse at any time.""Donald J. Trump said the racial situation in our country is ""a very, very sad situation, and hopefully it can be healed.""",fox
2975,15704546335_10154098723351336,BREAKING NEWS: Fox News projects Donald J. Trump as the winner of the Vermont Republican Primary. #SuperTuesday,fox
740,15704546335_10154681667021336,"Donald J. Trump tells Hillary Clinton she'd ""be in jail"" if he were president. #FoxNews2016 #Debates2016",fox
2687,15704546335_10154185805241336,WATCH: Florida police have released surveillance video showing the incident between Donald J. Trump's campaign manager Corey Lewandowski and reporter Michelle Fields. Trump's campaign issued a statement calling Lewandowski “absolutely innocent” after he was charged with misdemeanor battery. ,fox
2195,15704546335_10154310121941336,"""In spite of their protestations, the world is a more dangerous place since Barack Obama and Secretary of State Hillary Clinton came to power.""On ""Justice,"" Judge Jeanine Pirro said there's only one presidential candidate who can keep Americans safe, and it's Donald J. Trump.",fox
1518,15704546335_10154497733466336,"A new Fox News poll shows Democratic nominee Hillary Clinton leading Republican nominee Donald J. Trump 49 percent to 39 percent among likely voters, while 61 percent of respondents say they consider Clinton to be dishonest.",fox
2790,15704546335_10154140440586336,Judge Andrew Napolitano said Hillary Clinton doesn't want to take any responsibility for the four American lives lost in the Benghazi attack or her role in destabilizing the country.,fox
2892,15704546335_10154111269886336,NEW POLL: Donald J. Trump is leading in Michigan ahead of tomorrow's primary.,fox
3657,15704546335_10153706239121336,"BREAKING NEWS: After declining to state her position for years, Democratic presidential candidate Hillary Clinton says she opposes the Keystone XL oil pipeline.",fox
3075,15704546335_10154075312286336,"""I am a good Christian, I really am, and I think the Evangelicals saw that.""Yesterday on ""FOX & Friends Weekend,"" #SCPrimary winner Donald J. Trump talked about his support in the Evangelical Christian community.",fox
917,15704546335_10154646486236336,"""She's never going to make America great again ... it's just going to be more talk.""Donald J. Trump spoke with Sean Hannity following his debate against Hillary Clinton, reasserting that despite her experience, ""for 26 years none of these things have happened. Now all of a sudden they're going to happen?""",fox
689,15704546335_10154688675606336,A top spokeswoman for Hillary Clinton's campaign mocked Catholics and evangelical Christians in an email exchange exposed by WikiLeaks.,fox
1327,15704546335_10154542142091336,Do you agree with Donald J. Trump? ,fox
2957,15704546335_10154101825796336,Mitt Romney says Trump nomination would enable Hillary Clinton to be elected president.  J. Trump fired back in a tweet:,fox
3564,15704546335_10153784388216336,"""The Clintons feel that they are above the law.""Today, Sen. Rand Paul joined Eric Bolling on ""Cashin' In"" to discuss Hillary Clinton and some inconvenient questions surrounding her and her husband.",fox
3032,15704546335_10154088810091336,"""We've got two first-time United States senators on that stage who are just ill-prepared to be president of the United States."" After endorsing Donald J. Trump today, Governor Chris Christie told Greta Van Susteren why he believes Trump is best suited for the job. ",fox
1879,15704546335_10154410316896336,"Just In: After receiving criticism for meeting with President Bill Clinton, Attorney General Loretta Lynch plans to announce that she will accept whatever recommendation comes from the FBI on the charges related to Hillary Clinton’s personal email server. Tucker Carlson says this is ""great news for America...and ominous news for Hillary Clinton.""What do you think? ",fox
1627,15704546335_10154476232216336,"Attendees will hear from the families of African-Americans killed by police, but a police union and others are calling out Hillary Clinton for not inviting the widows of police officers killed in the line of duty to also speak.",fox
2257,15704546335_10154292099586336,"""I just can't believe what has happened in the country.""Last night on ""Hannity,"" Bo Dietl discussed the divisiveness in the nation and how it relates to President Obama, Donald J. Trump, and the police.",fox
1164,15704546335_10154582998926336,"On ""FOX & Friends Weekend"" this morning, Mike Huckabee ripped Hillary Clinton for ""hiding,"" pointing out that it's been more than 270 days since she's held a press conference. ",fox
2804,15704546335_10154137286846336,Hillary Clinton's claim that Bernie Sanders was absent on health care reform in the 90s immediately backfired...,fox
3545,15704546335_10153796791511336,Jeanette Paras used six blond wigs on her #Trumpkin to simulate The Donald's famous do.,fox
3146,15704546335_10154049631836336,"“I look at these commercials thrown at me. These guys are spending … hundreds of millions of dollars on negative commercials on me, and all of the money comes from the insurance industry, the oil industry, the lumber industry.”ICYMI: Last night on “Hannity,” Donald J. Trump said that every other candidate is being controlled by special interest groups and donors. Do you agree? ",fox
1083,15704546335_10154603698976336,ICYMI: A sharp-eyed Twitter user captured video that appears to show Hillary Clinton collapsing as she is helped into her motorcade.,fox
428,15704546335_10154737049406336,Michelle Obama joins Hillary Clinton on the campaign trail at a rally.,fox
2620,15704546335_10154206384431336,"The group said it is not targeting Donald J. Trump, but rather the “entire political system including Hillary Clinton.”",fox
763,15704546335_10154677929551336,"Amidst demands that he drop out of the presidential race, Donald J. Trump tweeted that he would do no such thing.",fox
2282,15704546335_10154286907066336,"Donald J. Trump on his temporary Muslim ban: “I am absolutely against having more people flowing into this country. No documentation, no papers, no nothing.”MORE: ",fox
274,15704546335_10154764773301336,"""She will not get my vote, period.""Robert Satiacum, a member of the Puyallup Tribe, believes Hillary Clinton is a ""criminal"" who doesn't care enough about American Indians and ""she's done nothing but flip back and forth.""",fox
2361,15704546335_10154271730316336,"WATCH: Following John Kasich's decision to suspend his campaign, Donald J. Trump speaks about the possibility of choosing Kasich as his running mate, saying ""I would certainly consider him."" ",fox
174,15704546335_10154775857616336,The swing state of Florida is too close to call but the latest data shows Donald J. Trump has a slight lead. #Election2016 #FoxNews2016 Watch Fox News Channel: ,fox
967,15704546335_10154634142211336,"Live Now: Donald J. Trump speaks at a rally in Chester Township, Pennsylvania.",fox
534,15704546335_10154716673881336,Live Now: Donald J. Trump and Hillary Clinton give remarks at the Alfred E. Smith Memorial Dinner in New York.,fox
2798,15704546335_10154138062691336,"""Shutting down opposing points of view is totalitarian, right? So some of the very people accusing Donald J. Trump supporters of being fascist are really practicing that terrible philosophy themselves.""In tonight's ""Talking Points,"" Bill O'Reilly spoke about what caused the cancellation of Trump's Chicago rally. ",fox
1695,15704546335_10154463624801336,Watch the final night of the Republican National Convention as Donald J. Trump is set to take the stage to formally accept the GOP nomination for president of the United States.,fox
3170,15704546335_10154043704051336,WATCH: Donald J. Trump said Madeleine Albright should apologize for saying that “there’s a special place in hell” for women who don’t support Hillary Clinton.,fox
1329,15704546335_10154542075051336,"Today, Dr. Ben Carson discussed Donald J. Trump's policies for lifting people out of poverty.",fox
3785,15704546335_10153565420886336,"""I don’t want anybody’s money. I don’t want any money.""Donald J. Trump pointed out that while Jeb Bush is ""totally controlled"" by the people that gave him campaign financing, the real estate mogul reports to no one.",fox
2096,15704546335_10154339915846336,"“They walk out and they get accosted by a bunch of thugs burning the American flag.”Donald J. Trump addressed violent protesters attacking his supporters outside yesterday's rally in San Jose, California.",fox
3462,15704546335_10153890650451336,Ted Cruz takes the lead from Donald J. Trump in a new Iowa poll of Republican presidential candidates.,fox
3357,15704546335_10153965302461336,Planned Parenthood announced that it will endorse Hillary Clinton for president – the controversial group’s first political endorsement in its history.,fox
3793,15704546335_10153560497451336,"""The voters keep saying, 'We don't want any more immigration.' That's why Trump is so popular. So pick it up, Republicans.""Do you agree with Ann Coulter about Donald J. Trump?",fox
282,15704546335_10154763130186336,"Hillary Clinton has a 2-point edge over Donald J. Trump just days before the election, according to the latest Fox News poll.",fox
547,15704546335_10154714236486336,"Donald J. Trump said Hillary Clinton supports procedures in which babies are ""ripped"" from the mother's womb on the final day of pregnancy.",fox
3597,15704546335_10153764963516336,"Tonight on 'The O'Reilly Factor,"" Bill O'Reilly said President Obama and Hillary Clinton refuse to admit they've been wrong on their Middle East strategy while the region descends into chaos.  you agree?",fox
110,15704546335_10154778934391336,President Obama said he and his team will help President-elect Donald J. Trump with a successful transition of power just as President George W. Bush did eight years ago.,fox
3719,15704546335_10153633104606336,A new poll shows that Donald J. Trump has company as the Republican presidential front-runner.,fox
215,15704546335_10154771897816336,"The battleground map is shifting once again in Donald J. Trump's favor, according to the latest Fox News Electoral Scorecard.",fox
3196,15704546335_10154034614621336,"Bill O'Reilly: ""You're going to be in the next debate – you've confirmed that?""Donald J. Trump: ""Yes.""WATCH: Trump confirms he will be attending the March 3 Fox News #GOPDebate in Detroit, Michigan. ",fox
244,15704546335_10154768244176336,"On “Sunday Morning Futures,” Jeff Sessions had kind words for GOP presidential nominee Donald J. Trump.",fox
765,15704546335_10154677452396336,"""I can't move past the fact that Hillary Clinton has never condemned the actions of her husband.""Speaking to Neil Cavuto today, Dr. Gina Loudon discussed the recent controversy about Donald J. Trump's 2005 statements to the actions of Hillary Clinton and President Bill Clinton.",fox
1635,15704546335_10154473968576336,"""The Far Left has run wild under President Obama selling a narrative that America's a bad country ... dominated by white supremacy.""Bill O'Reilly laid out the incidents under the Obama administration that have led to ""the rise of a strongman politician, Donald J. Trump.""",fox
1803,15704546335_10154437345181336,Live: Attorney General Loretta Lynch testifies before the House Judiciary Committee on the DOJ's decision not to charge Hillary Clinton over her personal email use while secretary of state.,fox
1658,15704546335_10154470210591336,President Obama’s Kenyan half-brother wants to make America great again — so he’s voting for Donald J. Trump. ,fox
2735,15704546335_10154156952021336,"""To me, a pledge means something. They signed a pledge...I’m not sure it means very much."" – Donald Trump on a potential contested conventionSee Donald J. Trump and Sean Hannity go one-on-one tonight at 10p ET. Watch another sneak peek here: ",fox
3757,15704546335_10153590617041336,"Donald J. Trump said when he went to court for jury duty, he had to fill out a form and state his profession.""I refuse to say I'm a politician. I can't say it. You know what I did? I put 'real estate.'""",fox
2537,15704546335_10154233639581336,"""If Trump gets above 60% [in New York] it'll be very hard to imagine that he's not the presumptive nominee."" – Newt Gingrich",fox
3724,15704546335_10153620887931336,Hillary Clinton tells Fox News' Ed Henry what he's entitled to. DETAILS: ,fox
2627,15704546335_10154204520831336,"“I won [Louisiana] and I find out I have less delegates than a guy that I beat quite easily, and it’s unfair.”Donald J. Trump discussed his meeting with the RNC and how he will not consider a third-party run as long as he is treated fairly. ",fox
797,15704546335_10154669690116336,Donald J. Trump holds a rally in the swing state of Nevada.,fox
1364,15704546335_10154533682311336,Watch Now: Hillary Clinton delivers a speech on taxes.,fox
1036,15704546335_10154614365286336,"Live: Hillary Clinton campaigns in Greensboro, North Carolina.",fox
1903,15704546335_10154402744061336,"""Go read what Secretary Hillary Clinton herself said...it wasn't about a YouTube video...and when Secretary Clinton said, 'what difference does it make?' We can now...tell you exactly what difference it makes."" - Congressman Mike Pompeo on Benghazi",fox
1740,15704546335_10154456355176336,"""Hillary Clinton is the most corrupt person ever to run for President of the United States.""Newt Gingrich said there is ""country after country"" that Clinton mismanaged as Secretary of State.",fox
2904,15704546335_10154108271296336,"""Her statement is 'Make America Whole.' That's a terrible statement.""Speaking last night after his victories in Louisiana and Kentucky, Donald J. Trump slammed Hillary Clinton's turn of phrase.",fox
523,15704546335_10154719025196336,"Live Now: Donald J. Trump speaks at a rally in Johnstown, Pennsylvania.",fox
661,15704546335_10154692751971336,"""I can't stop thinking about this. It has shaken to me to my core in a way that I couldn't have predicted,"" Michelle Obama said regarding Donald J. Trump bragging on a 2005 tape about his fame allowing him to ""do anything to women.”",fox
3764,15704546335_10153586397196336,"#HeidiTrumpsTrump: Heidi Klum posted the Instagram video after Donald J. Trump said the supermodel is ""no longer a 10.""",fox
1097,15704546335_10154600290141336,"Mike Pence responds to Hillary Clinton's ""basket of deplorables"" remark, stating that ""no one with that low opinion of the American people should ever be elected president of the United States of America.” ",fox
1075,15704546335_10154606616071336,"“I think this is another case of the cover-up being worse than the crime… It just adds to the impression that these people are simply incapable of telling the truth, the simple truth.” —Charles Krauthammer on Hillary Clinton's pneumonia diagnosis ",fox
